order_id,ref_id,qty
146316,JY_370,1
146317,FW_450,3
146318,JY_270,3
146319,JY_240,4
146320,JY_350,5
146321,FW_200,1
146322,FW_100,2
146323,CQ_480,3
146324,JY_120,2
146325,FW_70,3
146326,FW_450,3
146327,CQ_20,3
146328,JY_120,7
146329,JY_350,5
146330,CQ_30,2
146331,FW_290,5
146332,CQ_480,3
146333,FW_450,2
146334,CQ_50,1
146335,CQ_10,5
146336,JY_390,2
146337,FW_150,5
146338,FW_360,2
146339,FW_200,3
146340,JY_280,6
146341,FW_170,1
146342,JY_490,5
146343,JY_380,4
146344,JY_280,4
146345,JY_270,4
146346,FW_70,2
146347,JY_280,2
146348,FW_70,5
146349,FW_450,3
146350,CQ_480,2
146351,CQ_90,2
146352,JY_370,4
146353,CQ_90,3
146354,CQ_260,6
146355,FW_100,2
146356,JY_280,2
146357,FW_150,2
146358,JY_270,4
146359,FW_170,4
146360,JY_40,6
146361,JY_40,1
146362,FW_70,3
146363,JY_310,4
146364,JY_440,6
146365,CQ_20,4
146366,FW_450,6
146367,JY_380,1
146368,CQ_10,4
146369,CQ_50,7
146370,JY_440,2
146371,FW_80,4
146372,JY_40,5
146373,FW_360,2
146374,FW_170,3
146375,JY_490,3
146376,FW_290,2
146377,FW_60,6
146378,CQ_220,2
146379,FW_200,1
146380,JY_500,4
146381,FW_170,5
146382,JY_380,2
146383,FW_190,4
146384,JY_240,4
146385,FW_410,4
146386,FW_360,2
146387,CQ_340,2
146388,JY_440,5
146389,FW_70,2
146390,JY_280,5
146391,JY_40,3
146392,CQ_20,2
146393,CQ_220,3
146394,CQ_220,4
146395,CQ_50,4
146396,FW_200,4
146397,CQ_10,1
146398,FW_360,2
146399,JY_240,4
146400,JY_490,4
146401,FW_100,4
146402,JY_500,3
146403,CQ_90,5
146404,CQ_340,3
146405,CQ_340,3
146406,CQ_260,2
146407,JY_280,3
146408,FW_400,2
146409,FW_70,2
146410,JY_380,3
146411,FW_200,4
146412,FW_400,4
146413,JY_500,2
146414,FW_360,5
146415,FW_290,7
146416,JY_120,3
146417,JY_120,4
146418,CQ_210,4
146419,JY_310,6
146420,CQ_430,3
146421,FW_230,1
146422,JY_350,6
146423,JY_380,2
146424,JY_390,5
146425,FW_100,2
146426,JY_240,1
146427,CQ_260,4
146428,CQ_480,2
146429,FW_360,5
146430,JY_120,2
146431,FW_60,3
146432,JY_240,3
146433,FW_130,1
146434,CQ_250,8
146435,CQ_220,3
146436,CQ_480,4
146437,FW_450,3
146438,FW_60,6
146439,CQ_480,3
146440,FW_200,1
146441,CQ_220,2
146442,CQ_10,4
146443,JY_470,5
146444,CQ_260,1
146445,FW_160,3
146446,JY_380,2
146447,CQ_210,3
146448,FW_450,5
146449,JY_500,3
146450,FW_170,2
146451,JY_490,3
146452,FW_60,2
146453,CQ_20,7
146454,CQ_430,2
146455,FW_190,3
146456,FW_400,4
146457,CQ_430,5
146458,CQ_330,1
146459,CQ_480,4
146460,FW_410,1
146461,FW_70,1
146462,JY_240,3
146463,FW_70,2
146464,JY_240,2
146465,CQ_260,2
146466,CQ_220,6
146467,JY_350,2
146468,CQ_260,2
146469,CQ_90,2
146470,JY_350,3
146471,FW_150,2
146472,CQ_10,2
146473,FW_450,3
146474,JY_40,3
146475,CQ_340,5
146476,JY_120,3
146477,CQ_50,4
146478,FW_170,5
146479,CQ_250,9
146480,FW_170,2
146481,FW_80,2
146482,JY_350,4
146483,CQ_10,2
146484,CQ_210,4
146485,JY_440,4
146486,FW_400,7
146487,FW_170,1
146488,FW_170,2
146489,JY_40,5
146490,CQ_210,2
146491,FW_200,3
146492,CQ_420,4
146493,CQ_340,3
146494,JY_280,6
146495,JY_470,1
146496,JY_280,5
146497,FW_150,2
146498,CQ_330,3
146499,JY_120,4
146500,FW_400,3
146501,FW_450,3
146502,CQ_90,5
146503,CQ_50,4
146504,CQ_10,3
146505,FW_170,5
146506,FW_80,2
146507,CQ_10,3
146508,CQ_480,3
146509,FW_290,3
146510,CQ_10,3
146511,FW_450,2
146512,FW_70,5
146513,JY_440,3
146514,FW_450,2
146515,JY_470,2
146516,FW_230,5
146517,FW_150,4
146518,FW_170,2
146519,JY_490,5
146520,JY_270,4
146521,JY_490,5
146522,CQ_340,3
146523,FW_70,2
146524,FW_80,4
146525,CQ_90,1
146526,JY_500,5
146527,FW_60,2
146528,CQ_90,2
146529,JY_280,3
146530,FW_70,4
146531,FW_130,1
146532,CQ_220,4
146533,FW_230,3
146534,CQ_480,4
146535,CQ_430,4
146536,FW_80,3
146537,JY_40,1
146538,CQ_20,2
146539,JY_310,3
146540,JY_40,3
146541,CQ_320,2
146542,JY_40,1
146543,CQ_250,2
146544,FW_130,4
146545,CQ_50,1
146546,CQ_260,3
146547,JY_470,5
146548,JY_40,6
146549,CQ_420,1
146550,CQ_430,3
146551,FW_70,1
146552,FW_150,1
146553,JY_280,2
146554,CQ_30,2
146555,FW_70,3
146556,JY_380,5
146557,JY_280,5
146558,FW_80,4
146559,FW_200,2
146560,JY_40,2
146561,JY_500,2
146562,FW_150,5
146563,CQ_210,2
146564,FW_70,4
146565,JY_500,2
146566,CQ_330,1
146567,JY_120,4
146568,CQ_10,2
146569,FW_100,4
146570,FW_150,2
146571,FW_200,4
146572,CQ_50,4
146573,JY_120,6
146574,FW_230,2
146575,CQ_20,3
146576,FW_70,5
146577,JY_350,4
146578,CQ_320,5
146579,CQ_480,5
146580,FW_400,2
146581,FW_400,1
146582,CQ_260,2
146583,CQ_220,2
146584,FW_200,4
146585,JY_380,2
146586,FW_80,2
146587,CQ_480,2
146588,CQ_480,4
146589,FW_70,3
146590,FW_200,2
146591,CQ_10,1
146592,CQ_90,1
146593,JY_470,3
146594,FW_410,4
146595,CQ_330,2
146596,JY_120,3
146597,FW_150,4
146598,FW_130,2
146599,CQ_30,4
146600,FW_410,5
146601,JY_490,3
146602,FW_290,2
146603,CQ_10,2
146604,CQ_340,2
146605,JY_390,1
146606,CQ_20,4
146607,CQ_50,2
146608,JY_270,2
146609,CQ_340,3
146610,FW_360,2
146611,FW_170,5
146612,FW_410,5
146613,FW_70,2
146614,FW_400,1
146615,FW_450,2
146616,JY_490,4
146617,JY_490,4
146618,FW_450,3
146619,CQ_210,4
146620,FW_70,2
146621,JY_120,2
146622,CQ_20,6
146623,FW_200,3
146624,CQ_480,6
146625,JY_470,2
146626,FW_60,2
146627,FW_130,4
146628,FW_70,1
146629,FW_150,5
146630,CQ_340,5
146631,FW_70,3
146632,CQ_430,6
146633,CQ_260,3
146634,JY_350,4
146635,CQ_340,4
146636,FW_170,4
146637,FW_460,4
146638,CQ_340,7
146639,FW_70,1
146640,FW_360,2
146641,JY_490,2
146642,JY_380,1
146643,FW_450,5
146644,FW_200,3
146645,JY_440,4
146646,JY_370,4
146647,JY_440,3
146648,CQ_260,5
146649,CQ_340,2
146650,FW_130,1
146651,JY_500,2
146652,FW_400,3
146653,FW_170,3
146654,FW_290,1
146655,CQ_340,4
146656,CQ_50,5
146657,FW_460,1
146658,CQ_20,4
146659,FW_360,4
146660,FW_410,4
146661,FW_450,4
146662,FW_200,3
146663,FW_150,3
146664,FW_410,4
146665,FW_200,3
146666,FW_70,4
146667,FW_60,2
146668,CQ_20,1
146669,JY_120,3
146670,FW_80,1
146671,CQ_320,4
146672,FW_450,3
146673,JY_490,4
146674,FW_80,5
146675,CQ_20,1
146676,FW_150,4
146677,FW_60,3
146678,JY_370,4
146679,FW_70,1
146680,CQ_20,3
146681,CQ_480,3
146682,CQ_20,2
146683,JY_500,5
146684,FW_230,4
146685,JY_370,5
146686,FW_200,5
146687,FW_150,2
146688,JY_120,1
146689,JY_440,2
146690,JY_240,2
146691,CQ_250,4
146692,JY_500,3
146693,CQ_220,2
146694,JY_350,4
146695,FW_360,2
146696,FW_200,3
146697,CQ_210,3
146698,CQ_20,4
146699,FW_150,3
146700,CQ_10,4
146701,JY_490,2
146702,FW_460,2
146703,FW_60,3
146704,JY_140,2
146705,CQ_90,1
146706,FW_230,2
146707,FW_150,4
146708,FW_360,2
146709,FW_230,4
146710,CQ_20,3
146711,JY_490,5
146712,FW_450,5
146713,JY_380,7
146714,FW_230,1
146715,CQ_480,3
146716,CQ_330,4
146717,CQ_340,1
146718,FW_400,1
146719,CQ_210,4
146720,CQ_20,4
146721,FW_150,3
146722,FW_150,4
146723,JY_440,3
146724,FW_170,3
146725,FW_130,1
146726,FW_360,2
146727,CQ_20,1
146728,JY_300,2
146729,JY_350,2
146730,FW_170,2
146731,JY_390,3
146732,CQ_50,2
146733,CQ_480,6
146734,JY_240,4
146735,JY_240,2
146736,CQ_430,4
146737,JY_120,3
146738,FW_290,3
146739,JY_40,1
146740,JY_440,7
146741,CQ_330,2
146742,JY_40,1
146743,FW_230,4
146744,JY_310,5
146745,CQ_50,6
146746,JY_470,2
146747,FW_80,3
146748,JY_280,4
146749,FW_70,2
146750,CQ_90,3
146751,FW_60,4
146752,JY_350,5
146753,JY_140,4
146754,JY_370,5
146755,JY_350,4
146756,FW_150,4
146757,JY_40,5
146758,CQ_480,1
146759,JY_490,4
146760,JY_40,2
146761,FW_170,2
146762,JY_490,5
146763,FW_100,4
146764,CQ_10,3
146765,CQ_260,7
146766,JY_440,4
146767,CQ_210,4
146768,JY_280,4
146769,CQ_20,3
146770,JY_310,4
146771,JY_380,3
146772,FW_60,2
146773,JY_280,2
146774,JY_40,1
146775,JY_310,3
146776,JY_40,4
146777,CQ_10,6
146778,CQ_430,2
146779,CQ_330,4
146780,CQ_10,4
146781,CQ_220,2
146782,CQ_250,3
146783,JY_500,3
146784,JY_380,2
146785,CQ_330,4
146786,CQ_10,2
146787,FW_70,4
146788,FW_70,4
146789,JY_120,4
146790,FW_100,4
146791,FW_190,5
146792,CQ_10,6
146793,CQ_330,8
146794,JY_120,4
146795,FW_410,5
146796,CQ_340,5
146797,JY_440,3
146798,CQ_250,1
146799,FW_60,3
146800,FW_200,2
146801,JY_140,1
146802,JY_270,3
146803,JY_380,3
146804,JY_470,1
146805,CQ_250,3
146806,FW_150,3
146807,JY_140,3
146808,FW_150,1
146809,CQ_250,3
146810,FW_450,4
146811,FW_80,4
146812,CQ_210,2
146813,FW_290,5
146814,JY_40,2
146815,CQ_50,4
146816,CQ_250,6
146817,JY_280,3
146818,JY_300,1
146819,FW_230,3
146820,JY_440,3
146821,FW_200,4
146822,CQ_260,4
146823,JY_40,2
146824,FW_170,4
146825,FW_150,4
146826,JY_390,4
146827,FW_80,3
146828,FW_170,3
146829,CQ_480,6
146830,CQ_250,6
146831,CQ_420,5
146832,JY_120,4
146833,CQ_320,2
146834,CQ_250,3
146835,FW_400,1
146836,CQ_10,2
146837,CQ_250,4
146838,FW_400,3
146839,JY_380,2
146840,JY_440,3
146841,CQ_50,3
146842,FW_360,6
146843,JY_500,3
146844,FW_80,3
146845,CQ_480,3
146846,JY_500,2
146847,CQ_210,6
146848,JY_180,2
146849,CQ_250,3
146850,CQ_10,3
146851,CQ_250,5
146852,FW_450,2
146853,JY_270,3
146854,CQ_50,3
146855,FW_450,2
146856,FW_200,3
146857,CQ_250,1
146858,FW_80,4
146859,FW_130,5
146860,CQ_320,5
146861,JY_390,5
146862,CQ_430,3
146863,FW_60,4
146864,FW_200,3
146865,FW_150,5
146866,FW_450,4
146867,FW_460,5
146868,CQ_10,4
146869,CQ_50,3
146870,JY_270,8
146871,CQ_10,3
146872,FW_70,3
146873,JY_440,3
146874,JY_440,2
146875,FW_170,3
146876,FW_100,3
146877,FW_230,4
146878,JY_500,5
146879,CQ_90,2
146880,JY_310,2
146881,FW_150,2
146882,FW_70,3
146883,JY_380,2
146884,FW_200,2
146885,CQ_10,3
146886,CQ_250,3
146887,FW_60,3
146888,JY_440,2
146889,JY_40,6
146890,JY_440,10
146891,CQ_480,3
146892,CQ_340,5
146893,CQ_430,3
146894,FW_360,7
146895,JY_380,2
146896,FW_230,5
146897,FW_150,3
146898,JY_490,2
146899,CQ_330,4
146900,JY_490,4
146901,CQ_220,3
146902,JY_490,3
146903,FW_150,3
146904,JY_440,4
146905,CQ_320,2
146906,FW_450,3
146907,FW_290,4
146908,FW_60,3
146909,JY_40,3
146910,JY_120,3
146911,JY_280,3
146912,JY_40,1
146913,FW_400,1
146914,CQ_10,1
146915,FW_80,5
146916,CQ_430,3
146917,CQ_210,4
146918,CQ_90,4
146919,CQ_250,2
146920,FW_400,6
146921,JY_370,1
146922,JY_120,2
146923,FW_200,5
146924,FW_170,7
146925,CQ_480,3
146926,JY_280,4
146927,FW_290,4
146928,FW_80,2
146929,CQ_480,4
146930,CQ_210,3
146931,JY_40,3
146932,JY_370,5
146933,FW_200,2
146934,FW_70,4
146935,FW_150,3
146936,CQ_430,4
146937,FW_230,3
146938,FW_70,2
146939,FW_200,1
146940,FW_170,2
146941,FW_290,3
146942,FW_130,3
146943,CQ_330,1
146944,JY_280,3
146945,FW_410,5
146946,JY_390,1
146947,FW_410,3
146948,JY_280,2
146949,CQ_340,3
146950,CQ_220,2
146951,JY_380,1
146952,CQ_330,2
146953,CQ_340,5
146954,JY_380,3
146955,FW_460,4
146956,JY_240,4
146957,FW_410,2
146958,CQ_340,4
146959,FW_230,4
146960,CQ_480,2
146961,FW_80,6
146962,CQ_10,5
146963,CQ_420,1
146964,JY_380,5
146965,CQ_20,2
146966,FW_60,4
146967,JY_120,3
146968,JY_270,5
146969,JY_350,4
146970,JY_280,3
146971,CQ_260,3
146972,FW_360,5
146973,JY_40,2
146974,CQ_250,4
146975,FW_450,2
146976,CQ_10,3
146977,CQ_10,3
146978,FW_360,4
146979,JY_40,3
146980,FW_360,6
146981,CQ_90,2
146982,CQ_10,4
146983,CQ_480,4
146984,FW_230,3
146985,JY_120,3
146986,JY_300,5
146987,CQ_250,4
146988,FW_230,4
146989,CQ_340,4
146990,FW_80,3
146991,CQ_250,3
146992,FW_80,3
146993,FW_60,3
146994,CQ_480,2
146995,FW_400,4
146996,CQ_20,2
146997,FW_60,2
146998,FW_410,3
146999,JY_440,2
147000,CQ_50,1
147001,FW_80,2
147002,FW_190,4
147003,FW_410,1
147004,CQ_90,1
147005,FW_200,2
147006,JY_140,3
147007,JY_440,5
147008,FW_60,1
147009,CQ_210,5
147010,CQ_260,5
147011,FW_460,3
147012,JY_270,5
147013,FW_100,4
147014,CQ_480,2
147015,CQ_20,4
147016,JY_440,3
147017,FW_450,4
147018,FW_450,6
147019,JY_440,1
147020,CQ_250,5
147021,JY_350,2
147022,CQ_220,1
147023,JY_380,2
147024,CQ_10,1
147025,FW_170,4
147026,CQ_260,2
147027,FW_60,3
147028,CQ_480,3
147029,JY_240,3
147030,CQ_20,2
147031,JY_490,3
147032,CQ_430,3
147033,JY_380,2
147034,JY_350,6
147035,FW_130,2
147036,CQ_20,2
147037,FW_80,7
147038,CQ_260,3
147039,JY_350,3
147040,FW_170,4
147041,CQ_340,5
147042,CQ_210,4
147043,JY_380,3
147044,CQ_210,3
147045,FW_170,2
147046,FW_200,3
147047,FW_360,5
147048,CQ_250,4
147049,FW_160,6
147050,JY_240,4
147051,JY_490,3
147052,FW_360,3
147053,FW_230,4
147054,FW_410,5
147055,FW_150,1
147056,JY_440,2
147057,FW_400,2
147058,JY_240,6
147059,CQ_90,3
147060,CQ_480,6
147061,JY_40,2
147062,FW_150,2
147063,FW_230,6
147064,JY_390,4
147065,FW_360,1
147066,FW_170,4
147067,CQ_50,1
147068,FW_70,1
147069,FW_410,4
147070,JY_280,6
147071,JY_440,2
147072,CQ_50,5
147073,JY_500,4
147074,FW_80,3
147075,FW_230,1
147076,FW_190,3
147077,JY_500,3
147078,FW_450,2
147079,CQ_10,5
147080,JY_470,4
147081,CQ_220,2
147082,FW_170,5
147083,CQ_10,1
147084,JY_470,4
147085,FW_60,2
147086,CQ_480,2
147087,JY_350,1
147088,CQ_20,4
147089,FW_150,4
147090,FW_410,3
147091,JY_470,5
147092,CQ_420,3
147093,FW_130,4
147094,FW_450,5
147095,CQ_330,2
147096,FW_230,4
147097,CQ_10,2
147098,JY_240,4
147099,JY_380,4
147100,JY_440,6
147101,CQ_250,5
147102,JY_380,4
147103,JY_350,1
147104,CQ_430,5
147105,CQ_250,3
147106,JY_490,2
147107,JY_270,2
147108,JY_440,1
147109,CQ_210,4
147110,JY_350,4
147111,FW_410,5
147112,FW_400,2
147113,FW_450,1
147114,JY_490,3
147115,JY_440,2
147116,FW_80,3
147117,FW_450,2
147118,JY_40,7
147119,JY_40,3
147120,JY_40,5
147121,CQ_20,2
147122,CQ_320,2
147123,FW_70,6
147124,JY_440,3
147125,FW_60,5
147126,CQ_90,3
147127,CQ_260,4
147128,JY_180,6
147129,CQ_480,2
147130,FW_230,2
147131,FW_70,3
147132,JY_40,1
147133,JY_390,3
147134,CQ_20,3
147135,CQ_260,3
147136,CQ_210,1
147137,CQ_260,1
147138,JY_440,6
147139,FW_60,5
147140,CQ_480,4
147141,CQ_10,7
147142,JY_380,2
147143,FW_200,6
147144,JY_280,3
147145,FW_150,4
147146,JY_350,5
147147,JY_280,5
147148,FW_290,4
147149,FW_70,3
147150,FW_150,1
147151,JY_490,3
147152,FW_150,3
147153,FW_130,3
147154,JY_40,2
147155,FW_60,2
147156,FW_460,6
147157,CQ_480,3
147158,CQ_330,2
147159,FW_360,3
147160,CQ_50,4
147161,FW_360,2
147162,CQ_420,3
147163,JY_120,2
147164,JY_40,3
147165,JY_500,3
147166,FW_450,2
147167,CQ_20,6
147168,CQ_90,6
147169,FW_80,2
147170,JY_350,2
147171,CQ_220,4
147172,FW_170,3
147173,JY_40,8
147174,JY_120,2
147175,CQ_10,3
147176,FW_150,5
147177,CQ_10,2
147178,FW_60,2
147179,CQ_340,2
147180,FW_450,3
147181,JY_40,4
147182,JY_40,3
147183,JY_370,2
147184,FW_70,2
147185,CQ_340,2
147186,FW_170,2
147187,FW_230,4
147188,FW_200,4
147189,CQ_220,2
147190,JY_120,3
147191,FW_60,4
147192,JY_500,3
147193,FW_230,3
147194,CQ_430,3
147195,FW_70,2
147196,CQ_340,4
147197,FW_450,5
147198,FW_80,4
147199,FW_80,1
147200,JY_240,3
147201,FW_400,3
147202,JY_280,3
147203,JY_500,2
147204,FW_450,3
147205,CQ_90,2
147206,JY_500,4
147207,JY_380,3
147208,CQ_20,3
147209,JY_490,4
147210,JY_240,2
147211,CQ_260,2
147212,FW_410,5
147213,JY_40,2
147214,FW_400,8
147215,CQ_30,2
147216,JY_350,1
147217,CQ_210,6
147218,CQ_260,1
147219,CQ_330,3
147220,FW_190,3
147221,CQ_330,2
147222,JY_40,2
147223,CQ_210,4
147224,JY_40,2
147225,JY_280,3
147226,FW_170,1
147227,FW_70,3
147228,CQ_260,4
147229,FW_450,2
147230,JY_350,5
147231,CQ_50,5
147232,FW_130,5
147233,FW_70,3
147234,CQ_10,3
147235,CQ_480,5
147236,JY_490,1
147237,FW_60,4
147238,CQ_320,4
147239,JY_380,4
147240,FW_80,2
147241,FW_70,7
147242,JY_240,2
147243,FW_360,2
147244,JY_120,3
147245,JY_280,3
147246,FW_70,2
147247,JY_380,5
147248,FW_410,3
147249,FW_150,2
147250,FW_170,7
147251,CQ_20,1
147252,CQ_210,4
147253,CQ_260,3
147254,FW_100,1
147255,JY_120,4
147256,FW_60,4
147257,JY_440,2
147258,FW_450,4
147259,JY_350,4
147260,CQ_480,2
147261,CQ_330,3
147262,CQ_250,2
147263,FW_150,5
147264,CQ_210,1
147265,CQ_250,2
147266,JY_120,1
147267,JY_140,3
147268,CQ_10,2
147269,CQ_330,3
147270,CQ_480,2
147271,CQ_10,6
147272,JY_440,3
147273,JY_280,2
147274,FW_200,3
147275,JY_140,2
147276,FW_200,8
147277,JY_380,2
147278,CQ_20,4
147279,FW_450,2
147280,CQ_480,1
147281,FW_290,5
147282,CQ_320,4
147283,JY_300,6
147284,CQ_260,4
147285,FW_70,5
147286,FW_230,3
147287,FW_360,2
147288,CQ_420,2
147289,CQ_20,2
147290,CQ_20,3
147291,JY_280,2
147292,FW_70,2
147293,FW_170,3
147294,JY_40,4
147295,JY_140,4
147296,JY_440,3
147297,FW_170,5
147298,FW_460,3
147299,JY_40,3
147300,FW_170,4
147301,JY_350,3
147302,CQ_260,1
147303,CQ_250,1
147304,FW_170,4
147305,FW_150,1
147306,FW_70,2
147307,CQ_20,4
147308,FW_170,2
147309,FW_410,3
147310,CQ_20,5
147311,JY_440,2
147312,CQ_480,5
147313,CQ_480,3
147314,JY_280,5
147315,FW_450,4
147316,FW_150,3
147317,FW_150,4
147318,CQ_340,4
147319,CQ_480,2
147320,FW_450,3
147321,CQ_10,3
147322,FW_150,5
147323,JY_270,2
147324,JY_440,2
147325,FW_170,1
147326,CQ_420,2
147327,CQ_10,4
147328,JY_380,2
147329,JY_120,2
147330,CQ_480,1
147331,FW_60,4
147332,FW_450,2
147333,FW_150,4
147334,CQ_210,1
147335,CQ_10,3
147336,JY_380,5
147337,JY_500,4
147338,CQ_430,2
147339,JY_390,4
147340,JY_40,5
147341,FW_70,3
147342,CQ_90,3
147343,JY_490,4
147344,JY_280,5
147345,JY_280,3
147346,JY_120,2
147347,CQ_480,4
147348,CQ_340,5
147349,JY_140,5
147350,FW_150,3
147351,FW_200,6
147352,FW_170,3
147353,JY_40,2
147354,CQ_480,4
147355,JY_490,1
147356,JY_470,4
147357,FW_70,1
147358,CQ_480,3
147359,JY_440,4
147360,FW_70,6
147361,FW_170,7
147362,JY_490,4
147363,FW_170,3
147364,FW_70,3
147365,FW_100,3
147366,FW_70,5
147367,JY_490,3
147368,CQ_250,4
147369,JY_140,3
147370,CQ_20,2
147371,CQ_20,2
147372,FW_170,2
147373,JY_380,3
147374,FW_60,1
147375,CQ_210,2
147376,CQ_480,2
147377,JY_40,1
147378,CQ_210,4
147379,FW_290,4
147380,CQ_480,3
147381,FW_70,2
147382,CQ_250,4
147383,FW_150,5
147384,FW_60,3
147385,CQ_260,2
147386,FW_230,5
147387,CQ_10,4
147388,FW_60,3
147389,FW_460,2
147390,FW_170,3
147391,CQ_430,5
147392,JY_300,4
147393,CQ_50,8
147394,JY_140,3
147395,FW_170,5
147396,FW_200,3
147397,JY_280,6
147398,JY_140,3
147399,CQ_480,3
147400,FW_60,4
147401,FW_70,3
147402,JY_440,1
147403,FW_190,2
147404,FW_410,2
147405,FW_410,1
147406,JY_490,5
147407,CQ_480,6
147408,FW_80,4
147409,JY_380,3
147410,CQ_220,2
147411,FW_150,5
147412,FW_60,2
147413,JY_370,6
147414,JY_40,3
147415,CQ_340,3
147416,JY_440,1
147417,CQ_480,4
147418,JY_370,2
147419,FW_360,3
147420,FW_190,4
147421,JY_270,3
147422,FW_70,4
147423,FW_360,3
147424,CQ_250,2
147425,JY_310,2
147426,JY_120,2
147427,FW_200,3
147428,FW_450,2
147429,JY_120,2
147430,FW_80,5
147431,FW_200,3
147432,JY_240,2
147433,JY_140,3
147434,CQ_10,2
147435,CQ_220,3
147436,FW_60,4
147437,JY_440,3
147438,CQ_340,3
147439,FW_450,2
147440,FW_70,3
147441,JY_310,3
147442,CQ_210,3
147443,JY_120,3
147444,FW_230,2
147445,CQ_480,3
147446,FW_150,4
147447,JY_390,7
147448,FW_230,2
147449,CQ_50,4
147450,JY_120,7
147451,FW_450,2
147452,JY_120,7
147453,FW_200,1
147454,JY_240,1
147455,FW_80,2
147456,CQ_50,2
147457,FW_80,4
147458,FW_60,3
147459,FW_360,2
147460,CQ_210,3
147461,JY_370,3
147462,JY_120,3
147463,CQ_420,3
147464,CQ_330,2
147465,CQ_20,2
147466,FW_170,6
147467,CQ_20,4
147468,JY_310,4
147469,CQ_330,4
147470,FW_200,3
147471,FW_230,3
147472,FW_150,4
147473,CQ_480,1
147474,JY_350,5
147475,FW_230,4
147476,CQ_50,4
147477,FW_400,4
147478,FW_70,1
147479,JY_280,2
147480,FW_200,2
147481,CQ_250,3
147482,JY_240,5
147483,CQ_210,4
147484,CQ_220,5
147485,FW_150,1
147486,FW_360,5
147487,FW_70,1
147488,FW_460,6
147489,JY_40,2
147490,CQ_20,2
147491,CQ_260,3
147492,JY_120,4
147493,FW_170,2
147494,FW_450,4
147495,CQ_210,3
147496,FW_200,2
147497,JY_380,4
147498,CQ_10,7
147499,JY_280,4
147500,CQ_430,6
147501,FW_230,4
147502,FW_80,2
147503,FW_150,2
147504,FW_450,6
147505,FW_150,2
147506,JY_350,6
147507,CQ_320,3
147508,FW_130,1
147509,FW_60,4
147510,JY_390,2
147511,FW_60,2
147512,FW_60,4
147513,CQ_30,2
147514,FW_80,2
147515,FW_290,3
147516,JY_120,3
147517,CQ_340,2
147518,JY_390,3
147519,FW_150,5
147520,JY_140,3
147521,FW_60,4
147522,JY_140,5
147523,FW_450,5
147524,CQ_20,6
147525,CQ_260,4
147526,FW_360,6
147527,JY_140,2
147528,FW_60,5
147529,CQ_210,2
147530,CQ_210,4
147531,JY_40,3
147532,FW_360,3
147533,FW_150,2
147534,FW_200,3
147535,JY_500,3
147536,JY_180,2
147537,JY_440,5
147538,CQ_480,4
147539,CQ_20,4
147540,FW_100,3
147541,FW_130,6
147542,JY_370,3
147543,JY_40,1
147544,CQ_20,2
147545,JY_120,3
147546,JY_380,2
147547,JY_500,3
147548,JY_120,2
147549,JY_120,1
147550,FW_170,3
147551,FW_410,1
147552,JY_490,3
147553,JY_240,2
147554,FW_290,4
147555,FW_230,4
147556,FW_400,2
147557,JY_140,6
147558,JY_390,1
147559,JY_370,3
147560,FW_60,4
147561,CQ_210,5
147562,CQ_10,4
147563,JY_350,5
147564,FW_80,2
147565,FW_150,2
147566,FW_60,2
147567,FW_200,1
147568,JY_440,5
147569,FW_150,4
147570,FW_170,3
147571,FW_360,4
147572,JY_500,3
147573,FW_200,2
147574,CQ_420,3
147575,FW_150,5
147576,FW_80,4
147577,FW_60,4
147578,JY_490,3
147579,JY_500,5
147580,FW_130,4
147581,JY_40,6
147582,FW_150,5
147583,FW_80,8
147584,JY_380,4
147585,JY_280,4
147586,FW_150,5
147587,JY_440,5
147588,JY_40,3
147589,FW_80,2
147590,JY_390,1
147591,JY_380,4
147592,JY_240,7
147593,JY_40,3
147594,FW_200,2
147595,JY_140,2
147596,FW_450,2
147597,CQ_430,2
147598,JY_500,3
147599,FW_80,3
147600,CQ_10,2
147601,JY_310,4
147602,JY_280,3
147603,CQ_210,4
147604,CQ_90,4
147605,JY_40,6
147606,JY_500,5
147607,JY_40,3
147608,JY_40,1
147609,JY_240,3
147610,FW_170,7
147611,FW_60,4
147612,FW_450,8
147613,JY_500,3
147614,CQ_250,2
147615,JY_280,5
147616,JY_120,4
147617,JY_120,4
147618,FW_60,2
147619,FW_70,5
147620,JY_240,5
147621,CQ_20,3
147622,FW_170,4
147623,CQ_420,2
147624,CQ_20,3
147625,FW_150,3
147626,CQ_330,4
147627,FW_170,5
147628,FW_70,3
147629,CQ_480,2
147630,FW_60,6
147631,CQ_210,2
147632,FW_150,1
147633,FW_170,4
147634,FW_170,4
147635,FW_170,6
147636,JY_490,1
147637,FW_130,2
147638,FW_80,6
147639,JY_120,2
147640,CQ_260,2
147641,CQ_30,7
147642,JY_310,2
147643,JY_380,1
147644,JY_380,5
147645,FW_410,1
147646,JY_350,6
147647,FW_200,3
147648,FW_170,1
147649,FW_80,3
147650,CQ_340,4
147651,FW_410,4
147652,CQ_220,1
147653,CQ_250,4
147654,JY_380,2
147655,JY_490,3
147656,JY_240,3
147657,JY_240,3
147658,CQ_10,2
147659,CQ_210,5
147660,FW_130,7
147661,JY_380,3
147662,JY_240,2
147663,JY_380,4
147664,FW_360,4
147665,JY_500,4
147666,JY_140,5
147667,JY_440,2
147668,FW_150,2
147669,JY_490,3
147670,CQ_430,2
147671,CQ_90,3
147672,FW_80,4
147673,CQ_480,1
