cust_id,order_id
29433,105263
61793,112279
47327,136022
19646,55490
1595,67937
67317,131737
3585,133121
77914,19019
93658,138649
66472,149237
78529,61480
13634,139923
74609,155361
8305,74307
43982,12239
33122,114100
7197,108573
59666,43854
39387,128573
68334,114128
99963,140297
52540,45143
54254,90017
78241,120327
92340,121962
58236,30070
88754,128019
58806,140458
76792,50714
86152,33620
23299,103897
17681,24325
88172,32146
10468,29849
49295,109696
504,56482
20541,75387
57818,33897
50442,16916
1119,2582
70736,113887
76004,153987
90369,110558
51949,36426
29823,98556
67812,11398
33454,115066
65330,128992
2662,107097
5755,83553
92577,108367
42649,28730
96489,73407
9153,110726
46537,50131
52199,115577
33366,58984
33935,79113
23095,37112
671,74916
20668,87600
79,97813
3977,85574
66383,123197
84427,133397
59021,111751
76206,89105
92929,72681
20806,91857
3814,151092
2549,29053
89266,106359
45342,76745
49331,37376
11668,28295
20183,124772
26068,134253
51370,83395
96961,152121
4662,25902
1633,113307
34804,66408
27200,136264
4887,100925
45102,126032
46187,2332
43456,80492
17277,148954
38654,93153
95848,52552
59351,75150
10572,27737
62052,97286
33048,114416
64080,123504
31609,106037
26307,141065
59142,78667
97935,68871
22643,118593
84739,43288
95084,146360
262,148786
9615,144584
68867,94862
11029,86370
40598,7989
76426,108194
13221,105315
70397,147744
60479,47247
81364,108784
63601,49084
15888,43973
89963,72965
25968,60878
5408,9532
86136,53478
2631,50995
63746,111809
95324,98905
89905,87538
83898,87720
84594,155782
96150,60461
27544,120691
81881,42240
14199,81145
56742,12243
4854,25295
29595,52694
40684,3131
59493,28201
68637,102328
93629,54019
9744,136867
47968,76155
44716,110681
39252,17883
99198,9972
91662,97872
6858,123610
77687,140911
22598,57447
61649,19707
86939,35881
50517,40591
90862,133325
69374,15851
14255,80193
10103,77340
19920,14208
18900,40918
19420,87587
88454,99773
1539,139432
73332,2398
84550,33272
94849,26058
40408,94238
31938,93964
2110,41517
57086,78100
33147,76542
7357,34085
47566,125727
25691,78296
4173,44428
17854,36795
51713,68249
57227,44420
31858,53153
9532,43203
33148,89771
11856,16977
79738,54996
7756,57892
90632,10625
14998,81860
98108,66974
99420,119509
77503,155339
86450,50480
1329,137360
17565,98267
41672,154619
97047,17535
79579,69241
3176,130299
5990,4121
27292,30275
72247,9524
54066,120465
69324,41499
86785,139826
5568,97126
374,142326
31610,101226
78621,140706
82027,68198
21857,11021
57433,90508
68983,807
61617,107245
47929,7943
3098,61366
44677,142181
65602,13949
1425,130145
75255,134632
95463,11594
90365,112853
23703,80638
92233,98694
1022,134035
30048,117438
17211,55575
56124,16096
25393,39010
99845,86099
66961,61239
26731,22637
8577,124807
99837,65396
90103,40142
88690,19865
24392,152066
93810,75211
34181,34388
74139,20680
5139,50692
85108,121822
74398,143205
54778,78716
467,34681
29374,50559
3435,73581
77753,63602
63220,54449
33501,11580
92392,47604
94313,154714
52989,51562
10867,99846
28217,28186
73367,5432
82912,13411
97167,56850
95345,108951
6509,115665
53806,95591
48266,21441
42828,22935
88779,130652
61563,100331
52392,55805
54350,133574
70832,116476
43038,143788
57776,93903
1381,74396
1508,78060
17996,100359
63867,137418
80039,19963
38935,7379
59287,52491
97453,53352
27335,22879
45206,87479
90445,27387
83458,108385
60946,38605
88726,55881
34139,131034
10145,116094
37477,22688
33928,98840
15119,43941
84452,7706
67302,53618
18564,154780
8917,68741
74754,106311
91127,40990
22529,11992
3679,85982
35646,132071
40285,2442
24771,19777
81766,78397
22990,64701
70608,5054
13153,25186
65424,137512
8754,3173
89833,44899
84807,99726
23048,79755
81544,54826
71966,92826
64044,133877
69336,111678
61684,11183
26581,47168
75416,86358
41585,122624
24648,91880
20802,155564
8973,48687
39011,53996
89776,138474
50954,13788
21019,38236
19666,13496
79485,144964
21594,80458
51505,101568
72386,8868
95838,46718
67552,29069
73178,129825
56631,6672
38099,88591
87256,15703
62509,66095
24751,132246
71616,142346
20155,56320
62930,88736
31894,142731
44140,23822
31947,10609
6538,53435
7649,11591
38710,131120
62001,148191
20675,79640
97853,99490
16267,108113
59285,16600
71005,6764
8399,104588
1951,103873
98215,103860
48285,135433
88512,118891
57814,20206
76020,6259
6062,120521
9090,35594
7483,24690
99729,138651
48764,136211
39118,128764
30566,137741
50459,25777
72815,40616
95669,145989
37290,145980
44178,92776
65014,154062
31974,112188
76012,84536
24151,90860
59105,1902
32575,142968
99854,60617
59460,53256
66843,100960
91268,18606
54260,138009
82658,73927
99797,98872
40535,10837
86026,10204
81311,56905
61862,32533
26083,96228
80961,85325
49821,139811
64775,68540
27897,156140
49377,10590
59769,15752
96912,153869
71934,125148
90813,78354
85290,151482
46323,73139
95902,26172
8632,72574
468,118198
28027,51762
37642,39816
86277,32815
60592,5458
94220,70035
60980,121865
29143,117622
37831,123767
38446,136074
95441,24480
35926,97514
41112,104044
18357,87007
56644,117677
76579,15427
17672,80826
44310,123301
98694,112389
89474,46798
54667,115585
69152,25225
56519,116767
18825,54838
87720,77989
90651,129963
40508,149817
67702,71406
74643,117866
16808,2263
52251,44216
26499,5696
91881,59142
34110,29516
19111,153963
73099,17901
95376,126347
51032,83957
72545,110552
90615,8445
80273,23740
88488,104663
79896,148849
46341,144702
64127,85610
72914,82393
14561,117250
29951,96386
33829,27433
20713,27292
48340,30662
6502,64844
19724,50385
33442,34717
68013,72985
20674,124921
9875,143740
72555,141965
8098,7773
89386,143875
22126,23111
23740,30273
99120,26420
92044,113835
71992,60366
56689,87016
27813,12581
64915,86302
2599,106373
52472,43093
70670,10317
42087,142218
58017,146452
4019,145346
89569,34490
56303,21933
31875,67088
14289,25694
74179,48846
18186,25875
64842,21244
25127,115682
17659,23204
2569,4497
67182,146176
91033,1696
88569,67952
40724,19483
26768,81728
28054,115553
62056,4868
55891,79363
16646,8391
64431,125849
59554,76151
33466,104924
78631,124533
77325,88003
95488,80479
68406,44638
39453,123415
13362,81138
99048,125007
80858,150623
59297,136723
74320,118137
76814,19025
15470,40138
27218,155912
28991,149734
26097,28676
71635,119083
72598,117804
57409,4240
81187,9198
22611,5931
87416,51009
5254,27564
37583,131219
28099,151646
8185,38603
57685,2625
27664,59892
44407,33025
22650,107435
22032,156385
46542,12954
80229,61515
20306,148051
7576,81887
1065,156464
9630,145516
58586,137187
95011,25899
3734,5332
55787,32559
67125,151266
21143,26391
95735,132870
66720,99525
13072,120215
74470,117000
56949,73425
46063,25258
17903,143809
83901,22329
94800,67182
84453,117282
68192,45054
98546,57531
43101,151495
87964,67319
89190,121877
37444,93711
96635,73023
4400,81443
57240,4473
96073,93899
17708,141017
8086,5655
4350,12035
32158,105672
57063,48106
45437,47057
17697,9820
81631,1941
5461,45661
53765,134524
97606,31980
18362,49107
15962,54005
27603,142446
44880,24709
19733,53630
97880,154906
16089,116420
37064,52180
53310,51705
89535,150332
56862,147180
67160,32926
83774,104212
63422,103138
55628,10647
20153,62195
26451,66525
23662,88685
10232,10742
47479,129125
74970,107498
93884,34288
94911,105009
14298,51913
85964,57896
24949,62169
65628,151641
45240,124158
15333,64035
32649,154352
91655,66583
50970,48841
95476,64266
25592,16567
97155,52746
78062,92627
1340,112753
36029,63175
14620,32126
62220,10614
28972,45262
26761,87614
83164,111617
41920,152849
80303,93192
53542,28288
8351,89841
19756,108905
18792,84246
66529,56183
48258,22517
94527,68708
52122,146920
20729,115440
99255,30339
68613,64157
40339,135933
44402,118220
19769,149955
7914,95710
56546,151332
51146,94149
85928,24154
92209,99790
10712,152369
37815,105572
63525,96115
36210,26929
84644,95511
55657,17894
75392,89170
11757,60441
47816,38442
54014,5499
28266,28899
7101,58586
23138,145601
68433,110280
33119,102558
9440,90376
32527,56678
35185,20771
57889,61968
60499,76957
29481,5010
49211,111105
88001,8218
42026,12455
57412,98798
59416,89394
50499,48777
35268,78515
52555,1715
12453,141922
81828,59121
31355,118360
7972,22123
62603,92157
42428,131324
74276,47111
3827,85957
99264,81913
51888,109675
86817,116925
67296,83648
43669,92789
2667,58224
94232,53793
34222,82778
70851,135772
36855,99967
39775,40798
78039,90503
7454,13472
11313,100936
51907,63645
45557,107623
58254,20421
40334,48483
17467,105170
65877,4554
40770,71470
92378,85536
24824,30602
64031,135852
76947,21653
90482,144970
3227,65524
37281,15027
87593,131834
59563,116708
36101,120612
86972,120689
32944,92721
62305,68793
15460,34059
103,4987
95058,64430
5366,100744
51110,155604
63082,101978
2591,19157
48735,20737
3103,47026
56226,142223
26830,8797
57301,99340
93485,27666
71937,1763
10320,15487
91076,2272
78866,101414
5237,94915
40991,18792
42367,147951
60325,109390
4995,147405
21800,104333
83342,110046
52134,117270
79016,42614
71353,68116
2797,80706
80347,133518
91406,91799
69742,40864
40668,108494
12623,132745
90144,79775
86911,111209
50894,10415
56894,71355
59113,58093
96767,113036
1785,88017
84307,105506
84177,106294
51279,127933
16150,115706
45121,96549
89006,91537
80737,16311
22457,104077
73613,21624
20685,22545
69272,20871
96005,134250
34120,139015
73510,116784
92542,30360
88222,89373
15319,55115
49275,70574
34687,110903
41793,51843
27716,127457
45087,143398
90354,37258
35405,33126
33860,20231
18182,120105
5187,46658
18969,93261
34377,56855
1592,84665
29140,45292
71043,15504
79223,112175
33734,82256
70274,108883
2721,119119
63546,6205
13849,153938
40865,73909
74496,77484
81366,35409
47001,26418
81808,60192
52645,128278
86699,57885
78275,128581
38102,132642
51028,44564
30088,72470
7356,119711
42120,57370
60151,122498
73584,27286
59088,44770
88417,50446
19784,48572
44722,65444
5633,6739
56892,20851
64186,95343
55260,20779
15399,148730
41777,147462
52012,146631
57088,86038
88564,110768
98348,145519
87407,137219
3036,139866
72684,244
28137,117535
38052,12237
13460,91638
73148,140018
22871,99448
67464,73574
97107,155627
17870,77046
45967,119724
91118,99297
25050,26841
31307,8941
32423,63918
82432,20568
38864,139949
32644,1485
53710,90611
1538,40013
91799,93398
4118,119528
48833,23127
16725,8731
84622,141594
77915,48283
62741,67607
23504,5285
49957,45417
72275,106699
75306,152833
54890,71
26809,72573
67596,141913
54942,129759
84999,99347
63554,32365
98088,90740
36227,97226
28237,103988
44954,23566
82037,64576
54838,59289
99106,124863
33536,24801
20014,61875
93068,147816
42022,6063
66677,72594
34384,151042
62315,147622
74196,44550
74132,3785
17602,75222
95658,122432
70109,34325
25995,151862
66449,120966
45440,137575
65307,116247
33746,62304
90823,122092
49325,54090
83030,153924
2473,114939
13177,19451
81974,735
4764,72945
57375,134279
75244,109969
12212,124476
26210,119015
56859,33958
70041,82414
51221,133319
41092,2547
97589,62488
94548,125366
79567,97568
67118,88917
63368,24776
26688,89192
75418,35857
21929,8459
72452,59924
34364,103973
49914,29324
19356,7669
53225,118358
84939,127362
37263,96068
75176,119658
45737,96445
43702,101460
6430,129904
85993,1365
13959,103336
29060,144054
58888,19380
99344,23935
77336,32279
21593,143686
84962,138483
46949,3803
89323,78536
84683,2311
98075,30302
84689,111991
92532,81987
66336,95636
89943,29687
73284,129993
82144,4196
97569,118079
29826,54553
69339,28025
1965,36399
96504,18959
96772,102276
44723,985
58707,22059
66739,97768
26719,59683
31870,8044
69451,11204
92971,123402
50737,20621
45659,69315
90301,114658
74219,92120
93452,12573
83079,123097
4124,65868
36798,51485
36454,77872
91331,19005
81393,90375
57384,52036
82547,133013
81047,30782
57632,13318
95473,15446
23704,147640
45143,46013
73049,114938
47570,83538
36888,78963
71231,103567
91181,119600
68117,26048
80769,142348
28952,136430
62881,24134
56148,91440
54900,50189
54313,88443
36883,60319
31899,25587
81990,12636
94633,78582
42275,72383
58149,8787
72331,54777
61653,11588
38566,119220
94486,80732
88170,40570
89211,61894
36336,48778
88206,74793
85525,119283
75702,135643
13400,133508
20785,123211
4820,154249
54454,19862
40237,114909
49231,87429
53277,64030
17032,80248
6109,93346
72349,94550
43443,140025
64401,102978
44629,53300
96269,109284
33169,36614
84361,87368
97940,46877
16756,64780
3275,28869
53804,145691
56797,104015
13692,45405
45177,41643
2327,3177
89142,75011
11940,62239
59848,53420
29945,139642
92205,139480
497,100418
96973,144403
69118,86995
42810,131935
72611,31573
83187,61660
34623,152370
14496,103771
37811,75904
26681,83101
52517,132474
78722,138663
67900,2195
48483,102343
52724,17223
76384,151838
42574,120621
69590,30475
75645,53054
46484,58959
89577,68873
65751,118908
21691,9080
9028,20709
25178,48789
86325,128024
83728,84299
93730,7292
3899,75010
98990,28532
4172,132497
83438,135194
21236,83393
74051,57035
91601,108535
89,155557
14420,97873
61702,37449
22927,148375
71399,24528
34532,100940
37322,21857
28328,52319
79545,78968
97112,89395
31252,49904
64659,90085
73222,94004
39511,78595
86693,113521
21427,118595
77391,143456
49909,89282
61608,107836
10151,96088
92288,107214
44348,100708
94279,127192
3614,5853
11353,21196
16468,6944
41167,113700
21905,92472
68202,37658
29874,17471
28109,107240
43427,61205
21033,144845
66180,79847
92589,55330
19779,156037
16530,101149
77999,127416
1220,123336
7417,5808
75236,23109
46690,122642
93987,98515
85462,124922
98472,123473
86244,50841
30935,88153
34501,134578
36902,97728
30572,77973
69938,21699
47977,68823
8707,20078
41450,1450
75282,85630
40756,25408
38409,56578
80148,6496
5841,57732
57295,133116
33192,104870
1547,76987
55419,141725
80663,65274
71605,104103
45987,77733
42943,29832
52896,82081
72258,21525
57296,35796
90646,150694
80857,40943
3465,129058
34863,79535
75433,55040
73303,155575
6511,133477
48500,84523
63293,128995
38751,37171
55144,115969
768,33617
24702,14460
25412,117322
37230,130405
30468,26874
957,149071
35633,27350
83653,151377
87326,114677
38256,1270
461,101026
77555,100327
83827,86765
56508,11784
20556,66462
74230,60282
48117,33413
34441,65129
36773,75007
59086,50416
60107,149413
80150,125136
32009,127864
16485,134300
49244,76252
38442,47930
69321,64432
75698,59406
47128,1959
7222,53898
75271,146825
62011,101266
29154,1292
18322,53585
71240,52859
47329,151236
83001,48735
30977,28812
45604,144430
55244,95776
12433,129279
73255,49945
65758,111649
37693,66605
21738,32797
71789,38393
8113,154081
17357,135584
21478,153234
97655,150038
55573,81790
6967,117939
73742,69266
71197,111853
19410,64574
68193,18702
54543,62326
75000,135183
31233,136377
20698,2007
70396,6740
32617,69488
4338,96378
45071,113100
37795,85261
77660,138811
77559,148886
51260,33605
99308,19035
63274,145192
26901,106985
73735,63279
4152,87842
79151,69412
29886,94162
17513,35726
76170,125291
75829,59710
51050,59948
51121,66477
18683,87489
46790,69656
34461,108646
68716,87714
61915,8371
36382,22275
4189,78398
19429,90368
67248,90475
80752,153257
65519,54188
95888,13520
74567,117313
188,84149
74522,83700
22900,153549
51213,119432
94939,85266
14915,14734
36854,24596
19253,147509
61254,42257
21994,75232
20506,27726
82176,376
21267,21899
21065,116357
92893,27648
20527,41073
98780,9184
35678,110614
6913,94291
20766,9806
4568,23792
53700,37141
34102,90344
75287,5907
38761,63982
70503,48899
86202,90777
41107,129496
76944,107238
95639,60418
5095,107029
20751,35885
23997,84631
79997,47605
14795,119277
67923,18308
98947,29017
30192,95031
2156,98342
42580,75600
19044,61481
57761,3906
15199,155961
35110,143672
15608,4190
96844,112197
959,79482
54645,86091
92644,73240
10203,73387
36781,35910
32614,78212
24783,77479
29378,18938
78340,153645
26373,56869
77085,21756
18785,78802
15741,33148
158,113903
96042,37900
36346,12113
82590,123372
39746,13609
10531,31277
75232,130807
3038,1237
10935,99661
87558,27404
30759,111593
49485,51311
39868,15653
39021,55432
23898,28053
75588,12192
22449,53559
77473,73065
15457,94464
19213,108043
37910,98423
20108,65590
90984,91280
28789,34527
61177,4310
16494,50337
4544,21802
62824,137353
58622,89528
79331,60316
67419,69922
73868,139059
62926,137938
51680,56623
82146,15720
39292,77304
22837,24847
41657,95978
41560,4246
64657,153613
15976,114142
13141,94647
96536,10342
7018,65108
63007,12651
15596,61460
8090,92667
1512,77892
13608,61247
95901,150391
50249,66553
81208,71223
73347,76144
3012,126016
65438,43286
43016,152792
27061,119447
12723,81691
19024,87
18732,35524
15981,80011
38360,85688
87038,6007
9359,113153
68804,155610
72784,122450
79873,76033
79144,31201
18489,138
57786,130749
34936,78842
30954,125105
63474,44496
48550,83060
1161,21340
57489,79790
17255,100059
60743,6454
53784,122204
95561,115074
79430,6891
34315,78074
51331,155209
89679,30885
83915,44741
44004,67932
58669,93180
6359,144881
39623,14541
98771,112784
81167,127901
4280,117840
95477,71751
30917,46666
68380,121138
75066,73997
53875,98569
71803,113311
82897,58400
72909,111890
45943,123566
68331,21179
4263,60014
83734,133902
75872,65605
2926,147882
72788,82792
46752,28251
65066,99179
91407,39834
93982,74828
6192,14995
3522,26591
7824,11445
12940,58671
41357,107241
25791,125303
32061,133406
9421,84761
28395,12912
29478,43738
26194,145427
87139,149022
50471,104703
84053,25809
38335,11069
97331,147668
71180,112479
63508,69599
29458,67333
69469,44993
22859,104075
6030,118001
34226,18515
42200,44219
26253,148963
85416,99785
87853,7523
88366,72940
48226,19796
82561,132923
18632,130853
87274,21852
25663,33369
10737,69274
58033,53056
94240,65963
82409,104424
64966,149861
32116,108369
38179,79967
16651,78130
77766,78976
12455,140900
85106,134900
18733,35302
20500,89199
15711,10470
22217,60344
65252,54967
65983,41134
38157,127833
60648,82893
11775,22154
74086,10357
48978,105656
52929,107710
62085,621
67309,18603
35013,115980
54864,100866
67613,130470
32262,135928
97650,136269
94336,137198
55739,125302
58026,8796
17941,54294
56287,136688
19837,34239
7950,93383
56283,26855
37778,38581
37214,44596
79564,41548
4548,101581
44673,139383
56281,69243
88347,114590
14619,135849
36546,106646
44376,130196
56969,52041
72503,27784
65338,122659
37616,5273
84917,44813
72401,128646
96075,151510
51040,33271
43374,64049
68819,117519
7596,142628
86255,59925
41188,146283
55770,38166
30060,139889
83660,39281
80729,122639
62024,144811
95434,86917
37317,108967
33406,9807
61399,39515
47095,149767
83715,98879
79826,117220
12451,149834
81630,63346
23413,10431
49346,30173
81277,36395
86648,74992
54828,88322
79596,18921
46973,128066
14413,37372
87929,134455
20246,93379
90128,144668
78290,95969
89326,59628
33593,154460
91165,50598
46750,138378
22010,91876
39544,15513
27937,40029
98868,11388
68700,21753
9228,63067
35913,66149
45778,145732
37382,75407
64220,96867
4432,16178
90935,39468
80403,5392
29030,125718
68525,97780
71261,112959
69961,10603
96066,113557
12307,58480
1548,144599
88458,5418
84749,123129
37116,51510
44298,122176
41676,50566
6003,149879
82023,104377
50230,119074
9280,144382
73992,100078
35409,63654
18452,96733
94451,13312
46470,111527
24357,61949
4630,49234
87166,47720
552,13475
97508,146794
9804,148796
54488,61829
44383,126324
41681,119022
14029,62335
9725,36025
76465,10290
82249,69653
95984,88304
74242,141595
1680,108989
82038,103716
68777,30082
7047,111183
61444,97465
48569,66236
94557,22587
69261,110895
41059,54239
52484,151953
7646,17787
81720,39885
6443,77307
19108,115159
32019,92786
67085,102738
49644,105684
47512,73041
77597,105560
23146,16506
63830,38031
55374,101363
73274,37913
24038,43603
83479,99132
92314,61907
70623,54734
758,85956
6329,43791
11512,127153
62610,20672
53200,85775
45912,75769
66516,100017
4532,76195
72792,137185
69965,103453
93324,117558
74047,138531
30501,152018
56224,55403
32316,96344
51501,84530
94020,75803
76096,37799
13056,104580
20676,116423
28588,55261
76293,35448
54923,20528
23883,135648
27393,112940
59705,45077
27404,130506
39679,130050
11586,68539
91096,67301
56884,21036
30550,74629
37183,27958
92507,137683
61139,52923
56131,20725
81518,91868
27784,144390
30472,103556
58656,89278
38326,103358
63587,34505
22061,25073
84260,116059
19130,49330
99012,143052
46593,71638
23403,97870
12444,67921
13102,93323
68158,103762
85323,36364
20715,74756
14308,66990
93258,89221
97284,71718
16665,5306
31003,95442
87948,54851
8184,87311
78455,113848
24130,115507
50142,154568
22003,128718
44672,57348
27844,101846
33972,28346
47134,58960
28255,14515
75675,35545
81795,137069
94944,111988
81621,29739
37247,61891
45266,36655
53353,124555
55049,36323
53601,151405
45422,79926
46937,1146
14005,79496
14792,41105
15515,97020
52308,59139
18775,67758
77294,142819
17407,55674
68138,25629
80831,137420
58746,104404
76533,105347
17945,53241
61242,64364
674,117288
3889,123545
44573,126364
52344,39960
79753,38401
56922,40159
65484,83868
31069,11030
46086,102251
29155,113144
46837,7797
101,111896
24147,26349
49669,68007
83597,19172
27118,91846
70744,54568
55198,133953
74421,65792
89475,42668
44464,49298
72572,131026
25100,76273
36446,50686
10663,75290
50071,18491
85447,14438
71485,63248
81077,13150
65204,121596
87906,57950
93460,112831
11105,39514
59789,8097
23397,11676
79060,44684
6673,79255
57980,22667
2653,95419
18601,97190
7871,152207
12236,37040
61046,153885
3872,6527
74689,79245
80253,123693
35458,17107
95447,20218
6251,40356
76583,17690
47302,110292
34960,71354
58719,94712
35876,35827
12464,17217
19439,3286
78345,106025
10983,17659
67539,51377
7509,127741
88988,43232
53969,147489
95774,6805
57970,49278
87212,119014
21855,55625
2960,65410
16498,70153
54079,36268
76061,85703
78217,77423
67656,108443
47852,86515
13097,27081
43208,116641
14827,12861
42825,155380
46136,34526
33324,32722
62413,53917
1384,105889
84956,23516
61213,60108
44529,30283
84677,65494
70823,140347
63099,126908
28061,16217
71689,56236
89749,50005
65666,72849
93866,104778
21223,115039
57111,81200
40539,10946
95566,122640
28339,68111
16433,7711
55911,139075
53588,99882
7165,41046
21719,32867
51280,75501
90866,144379
42600,63476
49746,131235
6404,131472
78051,42883
60347,125933
38391,17503
40894,9561
69713,99813
91501,35072
41700,71456
12977,104152
7799,73258
88601,57039
4934,25339
61588,58533
6988,45343
46724,42391
32767,142329
26981,81555
14681,67731
82,52618
11834,43646
81659,56972
91797,139937
33464,47618
32010,11996
41343,55873
30737,121407
70858,102370
20625,136174
60025,91137
67077,58680
9721,100726
18230,155425
21604,121478
39167,31436
70518,110124
66164,25860
80275,83495
54688,62846
48535,45456
74375,145415
9565,152757
73259,123797
81133,85098
98737,82248
86583,9678
3068,144277
90763,84488
13886,60770
27830,118683
55724,31753
669,39919
48241,80598
56933,37691
5060,67511
40499,48301
98309,43697
61067,69785
92816,29766
30075,17111
55003,89031
85473,63999
63405,119431
28178,99783
32591,45883
72443,138079
55705,114714
93006,68777
74666,75268
17822,95138
3081,84883
25042,104339
82085,121119
21261,97263
76195,12016
10329,4713
96236,66191
72021,89510
89427,71082
84256,3229
74159,118544
20654,45133
27758,12023
5286,3535
61688,99685
15216,68767
22587,24844
88702,18542
2881,5101
18009,107936
34940,155144
12934,23328
572,70675
50686,109630
19075,123041
70207,122171
36542,110108
62657,107661
55552,33870
42505,50813
10381,155898
46155,93396
10125,56901
31065,29575
28284,18695
5469,104560
7984,150371
30892,135597
83357,97467
34980,108767
77725,75579
77976,119631
56016,99508
48144,88109
96240,107157
85051,45826
26668,10347
4774,51242
13397,22610
81124,113568
81842,15991
36756,92519
79900,2806
58215,71904
57379,95151
96149,79575
35628,144707
30203,64345
57453,90976
61737,52730
33315,137871
33458,72660
35016,71062
20886,120156
93357,118854
74389,27137
23166,155846
4527,120269
90463,92505
86948,72733
41193,152219
79409,115954
90037,19484
12422,107791
98548,81074
68300,128197
27146,15473
75498,112306
89628,79407
4642,9264
88384,156169
32838,16522
31695,101709
88195,31471
65237,122054
91057,76292
27038,84466
11469,30813
44597,56462
91935,104509
70978,144566
69298,81521
11987,155675
35878,85133
54896,4376
19301,45125
92778,101807
85276,114359
77100,43871
85493,4617
32879,155729
6170,109942
88165,68157
18138,132072
48210,90094
71224,50983
52068,152306
13474,59473
48000,145331
95933,66098
10068,85364
24551,47670
68395,126845
11886,144450
66524,73105
72910,76783
14276,48319
31086,97993
5766,49083
96187,131956
36230,28287
74422,36299
78840,134148
34382,137548
2040,91793
72981,122094
97517,2412
26475,38768
15850,149897
71456,118516
41766,103713
672,48376
27810,53706
61402,28180
55583,33266
63356,58218
58735,96329
37996,99261
43177,132362
6161,95495
75070,92939
98346,87854
51162,83603
25692,62023
59340,85274
22636,73376
19537,103987
25573,19731
18553,38571
27842,131862
34541,25118
76413,36830
88346,68787
13937,132570
32139,72001
26019,78128
29494,134209
86388,1481
9410,111381
82403,153464
25031,101202
80936,44139
78915,141265
25927,63027
14622,63390
69269,71942
30595,97974
55611,58479
77490,82552
57691,155574
61552,59505
51215,75200
53026,39951
93107,120100
29270,56057
6820,141016
33777,102488
53327,17940
6480,53486
77544,91344
91378,112050
74057,70392
79140,65209
76803,114561
52233,69282
1936,27290
14313,80949
4104,92007
83198,62187
7853,93808
60955,149967
36808,132786
13002,91968
61182,137119
48714,63838
85883,32024
10747,65293
77849,126601
82126,104150
70952,147255
13012,67671
19271,140726
7767,63001
6234,16707
26995,84726
54135,115455
99167,114394
18259,27058
28994,87562
16388,136239
4171,127698
21548,121487
94007,13583
84890,22868
44862,49078
28475,100528
29087,90257
42930,133594
21222,17712
43939,150879
43874,131278
61257,103754
91357,114410
67297,61411
73554,24030
7884,39335
73690,52341
35528,134998
44996,65786
86143,81915
55929,119803
88832,9179
81641,72259
77612,122866
69732,12618
31231,8855
73822,99143
74232,135863
90681,117431
77154,36607
90853,146449
33587,96803
59955,150622
93145,52885
96461,59242
91818,105502
89334,37879
96793,129186
806,72554
54974,154329
19669,94891
50897,96206
14264,64412
68011,38406
65954,31725
33510,64417
94025,144504
43681,109180
11167,138409
3172,140967
8646,55098
5369,31145
7424,40224
92607,31703
72921,81957
30773,90804
99893,139363
57257,24260
80966,95126
327,88106
96194,131667
16292,206
27948,81880
89207,48188
10322,14075
56655,130225
22479,72845
41250,35562
3370,26911
35626,46724
49954,27605
9705,2974
73880,44545
90708,92067
84220,117515
11528,60699
88952,81897
80856,153310
61501,3540
51116,39157
55044,84512
84134,88805
53072,4262
34705,145830
72224,57159
67287,54698
20038,94254
49910,114214
9739,100933
65433,28857
56094,82404
36910,95587
32245,133450
53890,48959
48158,2464
31232,122877
74355,82148
79850,71838
51868,23650
40583,53857
20860,1840
1620,143493
51694,79368
95934,109997
12734,48991
93084,110901
40272,149619
173,60315
58798,102220
89217,88983
4832,18032
70220,138986
65531,93132
38400,124745
4521,16152
21661,148996
38209,90629
86059,120020
31754,59443
97338,107707
91184,31214
27791,71892
89574,76
39713,110388
89256,38361
81949,8938
83167,62433
17585,24902
89059,105641
2843,117483
64270,114179
43796,62766
7536,24818
72135,45584
29808,138244
21434,15058
69100,76589
44725,126780
91345,55874
46113,125854
98087,22957
87236,100732
69614,120010
8221,80167
46026,120765
45702,54683
72777,124361
59353,40750
24921,109937
26955,18546
50816,88782
83844,38493
36366,22322
77965,137379
18390,13419
3952,44266
40104,45474
7486,108658
78594,73656
99587,5183
10286,133315
41141,102635
20686,2123
46325,16509
16565,50538
1155,82424
18570,23632
57477,51721
93486,136997
5898,38498
87220,103265
60376,102824
86816,55537
93611,58723
6240,1921
34514,112480
93809,69572
99795,21087
91801,63492
8633,110268
79497,5675
19520,13639
12501,45627
77028,59610
82109,105960
56685,124567
52746,83099
42799,69562
69065,110799
33843,2990
94137,16838
8387,76736
56604,114903
30531,107807
87897,53266
54031,14539
49285,106517
27197,69250
11541,99544
90576,13074
79361,767
66354,108739
40211,16224
57819,116515
78574,28495
61816,75756
76849,65218
90682,57564
68831,89139
50458,108114
62892,72159
42061,31692
4756,107031
95640,34200
98800,127264
20073,121489
86438,60167
34333,154630
27732,47350
97275,65519
52180,68480
13499,67817
18854,68391
41047,66769
50556,31994
20206,100038
3773,6345
39920,124399
75782,155989
48101,24986
13108,129581
38270,105809
81032,146716
72172,130132
67954,109611
36937,17243
21440,63685
62961,50518
2378,99064
34647,145417
53071,48595
78292,58325
80359,93477
46158,70775
3843,14458
31310,151568
87579,957
99338,27751
52065,27684
65948,152789
46042,69351
49921,21256
34480,82858
48831,93039
42869,2107
29993,123528
31430,53436
86293,59758
777,137256
16506,80103
84181,68401
68368,131921
18195,54819
38709,141639
86215,32487
91177,27562
51689,97264
98165,87177
44538,72673
25077,16283
71400,50899
49823,67201
6584,43868
28053,63605
64856,142820
82732,4751
