cust_id,country
61934,Austria
3098,USA
55497,Germany
35103,USA
80213,USA
38853,USA
47451,Canada
55187,USA
17662,USA
41413,USA
9434,Germany
39588,USA
38572,Mexico
87545,Canada
43004,Canada
44274,USA
86946,Mexico
56365,Canada
522,Canada
25803,Germany
75788,Canada
62259,USA
49044,Germany
45076,Canada
44015,Canada
39931,USA
13995,Germany
38795,USA
49620,Germany
26068,USA
12828,USA
74625,USA
27439,USA
91352,Canada
17491,USA
37089,USA
45220,Germany
41861,Germany
83086,USA
52314,USA
96042,Austria
20048,Germany
91854,USA
41534,Austria
60285,USA
7045,Germany
4223,USA
94850,USA
16953,USA
70292,Germany
65977,USA
67532,Canada
36265,Germany
40909,USA
57569,USA
5786,USA
40500,USA
71594,Germany
25649,USA
73139,USA
10836,Mexico
49468,Germany
76195,USA
81172,USA
76873,USA
19913,USA
88330,Canada
97770,USA
97609,Canada
44049,Germany
12860,USA
97185,Germany
3267,USA
56667,Canada
72916,Germany
92158,USA
62595,Germany
28234,USA
33530,USA
79942,USA
31330,Germany
5676,USA
50404,Germany
15498,Canada
90084,USA
49118,USA
27044,USA
74766,Canada
58404,Canada
8043,USA
50389,USA
90888,Germany
6143,USA
36465,Germany
62454,USA
90193,Austria
38604,Germany
13393,Austria
70829,Germany
55163,USA
115,Mexico
40073,Germany
9001,USA
15684,USA
62094,Germany
56336,USA
43683,USA
13081,USA
76686,USA
58234,Canada
20654,Austria
32133,USA
65822,Mexico
21086,USA
74087,Canada
21327,USA
89101,USA
2579,Mexico
86421,USA
49761,USA
17946,Germany
45791,USA
87346,USA
31546,USA
44269,USA
54821,Mexico
40645,Mexico
28621,Canada
68147,Canada
10509,Canada
80957,USA
21746,Germany
92382,Germany
91401,Germany
93572,USA
51450,Mexico
35291,Germany
98383,USA
9920,Germany
8551,Mexico
75393,Mexico
12470,Canada
35623,Canada
53836,USA
81857,Germany
56679,USA
26010,Germany
58922,USA
70154,USA
3917,USA
70459,USA
70469,USA
43805,Austria
27294,USA
3454,USA
70188,Mexico
83869,Canada
23706,Germany
10738,USA
85517,Germany
2055,USA
17665,Germany
35993,USA
89848,USA
58031,Germany
99669,USA
15106,USA
70772,Germany
43971,USA
62582,USA
44643,USA
77845,USA
5705,USA
92606,USA
82357,USA
66896,Germany
60035,Mexico
76486,Mexico
21648,USA
10636,USA
89236,Germany
12505,USA
70530,USA
12532,USA
45272,USA
46531,Germany
13026,USA
47193,Canada
18710,USA
29376,USA
95086,USA
77254,USA
64876,Germany
1802,USA
68380,Germany
44489,USA
79525,Austria
12358,Mexico
7763,Mexico
13232,USA
24867,USA
24439,Mexico
67900,Canada
74386,USA
46510,USA
5460,Austria
37562,Canada
12846,USA
21057,Canada
33127,USA
28353,Canada
12435,Germany
75144,USA
87291,Canada
41624,USA
33739,USA
13357,USA
37456,USA
10908,USA
34458,USA
31806,Canada
29179,USA
2548,USA
85102,Canada
97557,Austria
27081,Mexico
99470,USA
25993,Canada
40459,USA
93458,USA
24088,Mexico
88781,USA
50352,Mexico
96770,USA
92254,USA
42715,USA
77876,USA
15077,USA
35248,Canada
20171,Canada
89676,Canada
8266,USA
99772,USA
2878,Austria
18040,Canada
91667,Germany
59687,USA
79589,USA
22346,Canada
85353,USA
84133,USA
73343,USA
31267,USA
61046,Canada
49277,Germany
26307,USA
26123,Germany
5206,Mexico
82491,Mexico
95321,Germany
23548,Germany
88567,Canada
88832,USA
26749,USA
16833,USA
33184,USA
58918,Mexico
85101,USA
323,USA
51410,USA
41974,USA
7519,USA
77838,Mexico
52739,Canada
65784,USA
67107,Canada
41938,USA
9080,Austria
71551,Canada
24076,Canada
73726,USA
27970,USA
49232,Canada
72661,Canada
6845,USA
98940,Canada
16420,Canada
66583,USA
70540,USA
87730,USA
86291,USA
17811,USA
99298,USA
1925,Canada
22714,Germany
38908,USA
69844,Germany
8539,USA
31183,Germany
34304,Mexico
30257,USA
97170,USA
64945,USA
62492,USA
98857,USA
59577,Mexico
36557,USA
68538,Mexico
25132,USA
38217,Mexico
39184,USA
59734,USA
69169,USA
36170,USA
51443,USA
44009,Canada
39243,Mexico
38805,Germany
35023,Canada
22397,Canada
90934,USA
57900,Canada
46757,USA
83279,USA
99085,Mexico
55935,Canada
58114,USA
20462,USA
33157,USA
23276,USA
37458,USA
81778,USA
9615,USA
65849,USA
70054,USA
19108,Mexico
33919,Canada
8552,Germany
39448,USA
97141,USA
57234,Canada
51033,Canada
84665,USA
789,USA
86112,USA
10558,USA
89589,USA
70400,USA
72221,Mexico
76597,USA
74749,USA
62601,USA
43237,USA
42181,Germany
79961,USA
59177,Germany
51631,USA
42455,Germany
50060,Mexico
38097,USA
93468,USA
30130,USA
7115,Mexico
92185,Mexico
9021,USA
43283,USA
5697,USA
22272,USA
26771,Mexico
19663,Canada
27062,USA
49209,USA
35441,Mexico
58807,USA
40171,Canada
56039,Germany
6601,Canada
70207,Germany
54891,Germany
22586,Mexico
83037,Germany
51010,Canada
19676,Germany
59704,USA
46774,Canada
41226,Canada
57901,Germany
27372,USA
37578,USA
91524,USA
78975,Canada
33667,USA
80438,USA
80329,Canada
58440,USA
60470,Canada
17339,Germany
24363,USA
59746,Germany
90410,Austria
78429,Canada
23462,Germany
72264,Mexico
56369,Germany
72600,USA
58195,Mexico
81680,Canada
76535,Canada
3359,USA
82307,USA
39987,USA
99703,Germany
13780,Canada
59033,Canada
59427,Germany
44701,USA
94858,USA
60957,Mexico
76884,USA
69018,Mexico
23545,USA
14566,Canada
77366,Canada
74891,USA
88234,USA
63879,USA
38897,Mexico
50848,USA
85878,USA
53435,Canada
49950,Canada
43518,USA
85078,USA
3993,Canada
18620,Canada
80778,USA
87746,Canada
58611,Canada
36462,Austria
38221,Canada
79916,USA
36533,USA
1825,Germany
22615,USA
42799,USA
83551,Austria
5653,USA
56035,USA
25330,Canada
51445,USA
87853,Canada
56218,Germany
5734,USA
97441,Germany
18398,USA
94827,Germany
43600,USA
47969,Mexico
65263,Germany
6973,Canada
16484,USA
22594,USA
47846,Canada
53407,USA
67692,Canada
52294,Mexico
60662,USA
36638,USA
75405,USA
48942,USA
85509,Mexico
53443,USA
24402,USA
79203,Germany
53297,USA
50210,USA
35650,Canada
88986,Canada
32530,USA
39779,USA
7851,USA
73637,USA
12060,Mexico
17850,USA
92229,USA
24293,USA
17313,USA
55018,USA
48459,USA
37849,Germany
19010,Canada
26841,USA
35117,USA
61768,Germany
25996,Germany
47020,USA
96800,Germany
37938,Germany
30561,Canada
68954,USA
41468,USA
40576,USA
49583,Germany
52024,USA
47643,USA
38205,USA
81547,Canada
33779,Germany
73340,USA
25724,Canada
83926,USA
52088,Austria
14631,Mexico
76746,Canada
72440,Canada
29854,Canada
70313,Germany
61218,Canada
57685,USA
13541,USA
66972,USA
37931,Germany
66492,USA
5151,USA
67401,USA
64275,Germany
80642,Mexico
65957,Austria
6810,USA
63993,USA
69741,USA
49444,Mexico
91247,Austria
48376,Germany
28729,Austria
88384,Austria
76082,USA
41200,Germany
85774,USA
17887,Mexico
37183,Mexico
12117,USA
44582,USA
81284,USA
62219,Canada
36311,Austria
36609,Canada
63418,USA
78709,USA
49348,USA
74762,USA
55414,Canada
85578,Austria
34249,USA
58810,USA
92980,Canada
75493,USA
87092,USA
12743,USA
8742,USA
80019,USA
51569,USA
64365,Germany
58212,USA
76275,USA
4739,Canada
59310,Germany
91031,Mexico
75122,Mexico
78268,USA
5286,USA
15613,Canada
25701,Canada
12209,USA
81471,Germany
53478,USA
77351,USA
70655,USA
20066,USA
79838,USA
16406,Germany
28932,USA
2619,USA
39186,Mexico
66816,USA
41253,USA
56852,USA
12850,Germany
62166,Mexico
94593,Germany
53332,Mexico
4549,USA
38056,Canada
23495,Canada
73914,Canada
96033,USA
94194,USA
70676,Canada
34966,USA
71889,USA
45025,USA
97805,USA
41581,USA
54449,USA
78556,Canada
73883,Mexico
28775,Germany
45522,USA
40215,Austria
73085,USA
25070,USA
73815,USA
49848,USA
19890,USA
83243,Canada
91592,Austria
62592,Canada
70279,Germany
32818,Germany
12045,Canada
19908,Mexico
45574,Germany
42212,Mexico
23017,USA
65729,Canada
417,Germany
78807,USA
12370,Germany
47299,USA
33787,Germany
41162,USA
78182,USA
61000,USA
73724,USA
83841,USA
7321,USA
60492,Canada
64586,USA
22071,Germany
37952,Mexico
81376,Germany
42976,USA
13362,Mexico
68456,USA
87837,Mexico
26511,USA
99473,USA
95422,Canada
66414,Canada
36447,Austria
8885,Germany
85585,Germany
22877,USA
16935,Mexico
92644,Canada
55832,USA
65314,Germany
83947,USA
17419,USA
79617,Canada
25239,Mexico
55598,USA
49753,Germany
88396,Canada
44051,USA
68348,Mexico
14714,USA
32984,USA
80997,USA
54280,Canada
11897,Canada
82076,USA
26918,Mexico
98938,USA
14201,USA
66287,USA
2060,USA
96773,USA
89266,Canada
18965,USA
81790,USA
66800,Canada
23395,USA
66086,USA
10755,USA
1889,Germany
80921,USA
36191,USA
85217,Canada
98610,USA
87968,USA
58169,USA
82675,USA
69562,Austria
30233,USA
6693,Mexico
49963,USA
72708,USA
8130,USA
53752,Austria
57988,USA
67986,Mexico
92471,Canada
40910,USA
23099,USA
6977,Germany
87603,USA
71751,USA
85645,Mexico
46620,Germany
11991,Canada
70090,USA
94501,Mexico
74318,USA
20177,USA
18245,USA
46410,USA
72506,Canada
86931,Germany
59295,USA
89334,USA
72537,Germany
63904,USA
8703,Mexico
391,Austria
97639,Germany
38439,USA
41530,USA
48474,Germany
48887,Germany
15470,USA
24926,USA
25763,Canada
79088,Germany
51850,Germany
70253,Canada
9993,USA
83467,USA
76027,USA
96477,USA
70637,Germany
46029,USA
54695,USA
4046,USA
18903,USA
30281,Canada
31960,Germany
85426,Germany
36338,USA
1695,USA
52932,USA
20644,USA
1875,Germany
56351,USA
47594,Mexico
75488,Austria
99749,USA
3720,USA
45175,Mexico
13543,USA
91717,USA
40836,USA
8838,Austria
79275,USA
73316,USA
94779,Canada
4538,Canada
85305,Mexico
30277,Canada
55238,USA
28605,Canada
68431,USA
81664,Germany
14776,Germany
71553,USA
79595,USA
49982,Canada
75974,USA
57825,USA
54958,USA
47763,Germany
53885,USA
92760,Canada
66321,USA
68391,USA
48809,USA
72728,Germany
21268,Austria
86520,Germany
72586,Germany
33568,USA
36974,Canada
26975,USA
5516,Germany
350,USA
40926,Mexico
11085,Germany
46448,USA
41091,Germany
25471,USA
45060,Mexico
84603,USA
15237,USA
34392,Austria
32035,USA
88604,USA
60396,Canada
87694,USA
17107,USA
47311,USA
16918,USA
75871,USA
48179,USA
56645,USA
4886,USA
71272,Canada
87139,USA
33415,Mexico
65399,USA
49927,Austria
17607,USA
46911,Austria
43946,USA
21502,USA
64399,Mexico
5000,USA
27944,USA
65694,Germany
71761,Canada
37642,Austria
2497,USA
10916,USA
94917,USA
63241,USA
28841,USA
16946,USA
52907,USA
26385,USA
14011,Canada
35088,USA
55578,Canada
88526,USA
89459,Germany
88310,USA
27175,USA
63788,USA
9441,USA
37767,USA
94161,Canada
75306,Germany
3213,Canada
77082,USA
34424,USA
23923,Canada
39699,USA
13214,Mexico
32763,USA
80221,Canada
81275,Canada
56071,Germany
85766,USA
25968,USA
16495,Canada
1236,Canada
46701,USA
64078,USA
90821,Canada
16452,Canada
99783,Germany
16514,USA
66981,USA
95824,USA
79908,USA
37686,Austria
24118,Canada
19666,Mexico
85780,USA
32994,USA
83247,USA
32523,USA
47361,USA
79805,USA
50868,Germany
74542,Germany
43720,USA
71346,USA
54072,Mexico
74586,USA
50969,USA
45461,Mexico
11373,USA
63915,Canada
40693,Germany
9491,Canada
39743,Germany
5374,USA
39556,Canada
68780,Mexico
17439,USA
12527,Mexico
12340,USA
57750,Canada
5119,Canada
37832,Austria
96570,USA
18927,Germany
62479,Canada
65094,Mexico
30258,USA
86178,USA
90957,USA
8345,USA
43130,USA
65817,Germany
71125,USA
83648,Canada
59759,USA
59945,Mexico
64492,USA
62933,USA
14153,USA
11836,USA
40855,Canada
18777,Canada
9753,Mexico
69424,USA
76523,Germany
12386,Canada
61457,Canada
46504,USA
97526,USA
7932,USA
18992,Germany
92600,Canada
17308,USA
96452,Canada
8320,Austria
14814,USA
15027,Germany
70972,USA
46512,Mexico
21900,Germany
78289,USA
38895,Germany
56176,USA
397,Mexico
15423,USA
26497,USA
95948,USA
42932,Germany
93673,USA
74224,Germany
93893,Canada
5523,USA
13099,Germany
88816,USA
14244,Germany
94662,USA
80359,Austria
81811,Austria
52400,Germany
5419,Canada
81569,Germany
70364,USA
27457,USA
27787,Germany
3031,USA
91365,Canada
35165,USA
56448,Germany
13571,USA
51530,USA
92860,USA
51658,USA
21962,Austria
27770,USA
40362,Mexico
93563,USA
35379,Mexico
37542,USA
26889,Mexico
4938,USA
88462,USA
68287,USA
89052,Germany
32110,USA
52051,USA
7127,Mexico
49050,Germany
94796,USA
84801,USA
65763,USA
20101,USA
62466,Germany
59001,USA
14870,USA
50044,Canada
45780,USA
62249,USA
53723,Canada
98725,USA
76012,USA
89910,Canada
52253,Germany
68855,USA
90613,USA
34621,USA
4435,Germany
26903,Canada
59789,Germany
97474,Germany
70745,USA
90495,USA
89928,Mexico
37830,USA
35120,USA
70129,Canada
36608,USA
76517,Germany
21870,USA
7717,USA
10581,Canada
34131,USA
71145,Germany
7428,USA
45387,Canada
22133,Mexico
45351,Canada
72416,USA
81164,USA
50256,Germany
56573,USA
62747,USA
58189,Germany
68345,USA
40684,Canada
4826,Canada
17515,USA
64633,USA
7138,USA
29493,Canada
21600,USA
10221,Canada
25547,USA
82853,Germany
16459,Mexico
85804,Germany
35825,Germany
11877,Canada
19314,Canada
56556,USA
25846,Canada
94377,Mexico
32617,Mexico
67455,USA
78450,USA
83998,Canada
98325,USA
19096,Canada
95719,USA
62193,USA
35802,Germany
59196,USA
21412,USA
78905,USA
69614,Germany
28078,USA
9634,USA
23124,Austria
60298,USA
12229,Germany
21166,USA
98641,USA
82300,USA
74308,USA
82607,Canada
90277,Canada
10246,Germany
95801,USA
74069,Canada
72893,USA
69339,Germany
37659,USA
75934,Germany
37439,USA
25641,USA
42506,USA
36569,USA
38171,Germany
76712,USA
51008,Canada
12122,Canada
94351,USA
88887,USA
54160,Mexico
6737,USA
72484,Germany
29566,USA
89771,USA
94272,USA
56375,USA
42448,USA
3324,USA
81850,USA
1453,Germany
29159,Germany
28487,Germany
94,USA
65166,USA
15483,Canada
36286,USA
56267,Germany
33924,Canada
10183,Canada
3319,Mexico
12533,Canada
83260,Canada
52291,USA
46146,USA
55954,USA
86874,USA
20597,USA
50677,Germany
22232,Canada
94304,Germany
40655,USA
38652,Canada
30224,Germany
77413,USA
35538,Germany
44035,USA
81768,USA
61490,Canada
47589,Mexico
92725,USA
41032,USA
18886,USA
5140,Germany
12888,Mexico
78529,USA
44443,Germany
46014,USA
39901,USA
57012,Germany
22421,Mexico
94279,Germany
84528,Austria
17443,USA
52182,Canada
47767,Mexico
15801,Canada
66489,Canada
49877,USA
60981,USA
57199,Germany
30757,USA
69422,Germany
9890,Canada
5113,USA
77455,USA
33044,USA
870,Canada
98982,USA
58442,USA
27766,Canada
28000,USA
59343,Canada
19082,Germany
76545,Germany
75199,USA
93781,USA
52351,Mexico
81331,USA
84530,Canada
84552,Germany
83038,USA
24375,Mexico
54472,Canada
390,Germany
21383,USA
28676,USA
11204,Canada
88639,USA
1910,USA
6706,Germany
97741,Mexico
7638,Germany
10777,Canada
37120,USA
24422,Canada
61629,Austria
26840,Canada
15461,Germany
33973,USA
13569,USA
78202,USA
13250,Germany
66295,Canada
68691,Canada
20745,USA
59071,USA
39021,Canada
86244,USA
71975,Germany
80042,USA
35963,USA
55313,Canada
72634,Mexico
88490,USA
9195,USA
5295,Germany
97199,Mexico
71246,USA
20547,Canada
35,Austria
20881,Canada
86962,USA
17309,USA
37989,USA
74119,USA
77897,Canada
95612,Canada
25974,USA
1707,Canada
51144,Germany
38,USA
76065,Germany
5382,Mexico
5352,Mexico
39925,USA
73202,Canada
60791,Germany
58614,USA
59366,USA
62317,USA
81493,USA
35485,USA
61260,Mexico
38475,USA
87555,USA
29099,USA
59962,Austria
70758,Austria
55872,Canada
85151,USA
24039,Canada
57749,USA
7062,USA
45261,Canada
71828,USA
88600,Canada
95050,Germany
99956,Canada
67095,Mexico
14780,Canada
99446,USA
56627,Mexico
48880,Canada
75823,Mexico
81463,USA
91725,USA
30683,Germany
39920,USA
5601,USA
58521,USA
53995,USA
86374,Germany
81693,Canada
89520,USA
20675,Canada
61008,Canada
48154,Germany
68642,Canada
84034,Canada
43014,USA
78715,Germany
48548,USA
12684,USA
7823,USA
63003,USA
60832,Mexico
87836,Mexico
29415,Austria
60173,USA
64109,USA
46176,Germany
93878,USA
88876,Austria
34256,Mexico
6884,Mexico
65303,USA
13962,USA
29545,USA
58118,USA
87984,USA
68031,USA
71084,USA
9816,USA
1951,USA
49945,Mexico
33718,USA
60257,USA
22864,USA
20554,USA
35031,Canada
77089,USA
44380,USA
90498,USA
739,USA
44800,USA
34967,USA
32863,USA
98841,Canada
32049,USA
34926,Germany
6961,Mexico
29977,USA
42079,USA
37955,USA
77325,USA
61364,Germany
62427,Austria
66184,USA
30856,USA
72059,Germany
10573,USA
62689,USA
802,USA
63002,Germany
42354,Canada
16101,Germany
21026,USA
24233,USA
40853,USA
8441,USA
32670,Mexico
14741,USA
35365,USA
60452,USA
73319,Canada
68388,Austria
2207,Canada
11216,Canada
49523,USA
22909,Germany
96059,USA
83595,Canada
72175,Canada
7000,USA
54035,Canada
32085,Canada
2053,USA
92045,USA
18524,USA
8655,Canada
81762,USA
39378,USA
75274,Germany
46187,USA
56056,USA
5712,USA
66593,Canada
50095,USA
14811,USA
8393,USA
528,USA
36496,USA
43982,Germany
642,Mexico
91993,USA
89073,USA
68263,Canada
26685,USA
69481,USA
91002,USA
66782,Austria
5081,USA
48922,USA
70667,Canada
2454,Canada
79397,USA
33595,USA
92502,USA
82585,USA
91077,Canada
21093,USA
78086,USA
50681,USA
88998,Canada
27149,Canada
95922,USA
59267,Canada
73947,USA
1571,Germany
42662,Germany
11351,Canada
55,USA
64077,USA
1978,Germany
46016,USA
36650,Mexico
68277,USA
82505,USA
34933,USA
15399,USA
18342,USA
96449,USA
25852,USA
95063,Canada
31631,Germany
36400,USA
47684,USA
53778,USA
66620,Mexico
88129,USA
48605,USA
41830,Canada
92855,USA
89485,Germany
62126,USA
38966,Canada
68220,USA
12426,Germany
21193,Canada
36404,USA
58683,USA
5329,USA
53921,USA
24495,Mexico
84767,USA
97789,USA
16393,Canada
21324,USA
11171,USA
98509,Canada
81068,USA
88697,USA
42133,USA
53200,USA
72009,USA
21867,USA
65234,USA
25463,USA
42388,Canada
24590,Canada
44707,USA
26753,Austria
80314,Mexico
51280,USA
40637,USA
27857,Mexico
67132,Germany
15205,USA
11022,USA
23111,Germany
21743,USA
52869,USA
97401,USA
92825,USA
68667,USA
37913,USA
55280,USA
60076,USA
72375,Germany
58987,USA
58479,USA
14969,USA
50525,USA
5075,Canada
99287,USA
25919,Germany
92071,USA
68867,Canada
8035,Germany
23205,USA
29639,Mexico
83413,Germany
76652,USA
83447,USA
35760,USA
35607,USA
39710,USA
53808,Canada
71217,Canada
71732,USA
39067,Germany
51298,USA
84686,USA
36590,Mexico
75676,USA
22979,Canada
72305,USA
41560,USA
64657,USA
3308,USA
61275,Germany
99328,USA
39583,Germany
6308,USA
19548,Canada
78623,USA
2080,USA
4440,USA
171,Germany
41373,USA
75354,Canada
37910,Mexico
97746,USA
46082,Austria
95106,USA
13153,USA
58775,USA
4596,USA
39038,USA
87507,Canada
22857,Mexico
81760,USA
33400,Germany
40451,USA
69165,USA
46424,USA
86359,Canada
5174,Canada
37470,USA
48100,Mexico
89992,USA
62042,Canada
10666,USA
91631,Canada
52111,Austria
94603,Canada
60439,Mexico
63628,USA
10299,USA
42229,USA
95195,USA
84470,USA
76197,Germany
85775,USA
32030,Canada
94038,USA
62056,USA
57966,USA
54317,USA
58502,Mexico
17067,USA
10046,USA
97678,USA
90266,Austria
7003,USA
41028,USA
19014,USA
35988,USA
29586,USA
23712,Germany
33581,USA
52992,USA
70587,Canada
41175,Germany
14667,Germany
13644,Canada
63936,Mexico
16699,Canada
44742,Germany
89297,Germany
43804,Austria
50082,USA
36162,Germany
17136,Germany
90714,Mexico
53115,USA
58459,Canada
97096,Canada
83915,USA
3490,Mexico
82561,USA
96748,USA
44683,Austria
52724,USA
11205,Mexico
99033,USA
49781,Canada
87420,USA
46794,USA
18327,Canada
9689,Canada
27630,Germany
28361,Canada
62409,USA
65731,USA
22740,USA
29253,Canada
14720,Germany
12596,Mexico
99818,USA
59712,Austria
78681,USA
57511,Canada
94468,USA
34572,USA
60626,USA
1877,Canada
70892,Germany
30516,Mexico
98229,Mexico
3682,USA
51654,Germany
11676,Canada
48568,USA
9898,USA
42410,USA
48509,USA
26169,Germany
3054,Germany
54429,Austria
14333,USA
85525,USA
79895,Canada
9359,USA
3305,Canada
55883,Germany
66860,Germany
94123,Germany
10187,Mexico
5612,Canada
3156,USA
53053,USA
53505,Germany
31285,USA
89131,USA
90985,Canada
64929,USA
63754,USA
66515,Mexico
32382,USA
51940,Germany
2586,USA
17688,USA
43137,USA
16829,Mexico
19188,USA
40556,USA
51680,USA
50926,USA
86817,Germany
67655,Germany
82741,Canada
32813,USA
13346,USA
27317,USA
24015,USA
55805,USA
76096,USA
15506,Canada
52759,USA
19489,USA
95119,USA
51549,Mexico
35157,USA
5928,Mexico
98054,Canada
8813,Germany
37868,USA
50110,Canada
6680,Canada
64661,USA
42582,USA
61559,Mexico
91499,USA
10829,Canada
89584,Canada
15873,Canada
24566,Canada
2685,USA
35955,USA
27545,Germany
84395,Canada
22992,USA
4880,USA
66224,USA
33158,Germany
34838,USA
16486,USA
2731,USA
58843,USA
36714,USA
47674,USA
38197,Canada
92671,Canada
3834,Germany
26514,USA
45104,USA
70561,Germany
62026,USA
12897,Germany
95569,USA
35003,Canada
18429,USA
71245,Canada
57605,USA
68355,Canada
68145,Germany
35604,Canada
89525,Canada
73825,Mexico
95573,Mexico
32386,USA
42282,USA
4366,Germany
23558,USA
41386,Germany
28048,Germany
12266,Mexico
46888,Canada
8090,USA
65187,Germany
97538,Germany
16157,USA
48816,Mexico
79676,USA
35861,USA
10722,USA
25230,USA
94177,Mexico
53324,Mexico
14703,Canada
90893,Mexico
61670,Germany
29632,USA
98620,Canada
84781,USA
35445,USA
21204,USA
7085,Canada
28392,USA
3615,Canada
85053,USA
16664,Austria
74156,Germany
86312,Germany
22070,USA
78662,Mexico
88211,USA
56244,USA
65373,USA
23363,USA
24727,Mexico
24737,USA
1904,USA
2749,USA
64166,Canada
2411,USA
93176,USA
26408,USA
4833,USA
12937,USA
11826,Mexico
83180,Canada
81696,USA
68193,USA
98519,Canada
2109,USA
56829,USA
41520,USA
21164,Germany
30148,USA
80847,USA
98994,Germany
98150,Germany
45730,Austria
22675,Germany
38961,Canada
22959,Mexico
39181,USA
65099,USA
59008,USA
68394,USA
24529,USA
60663,USA
86961,Canada
95272,Germany
34020,USA
90703,Mexico
39090,USA
29371,USA
1180,USA
26300,Canada
96562,USA
5498,USA
92419,USA
26502,Mexico
97712,USA
14554,USA
42704,USA
95708,USA
38768,USA
2824,Canada
55999,Canada
37655,USA
42518,USA
18846,USA
41876,USA
39473,USA
23695,USA
69218,USA
92270,USA
93335,USA
67443,Canada
30176,USA
47697,USA
12231,Germany
16302,Canada
81836,Canada
89572,USA
78929,Mexico
7346,USA
3535,USA
64322,USA
71430,USA
42288,USA
89278,USA
66362,Canada
48403,USA
48256,Mexico
20599,Germany
29096,USA
74958,Canada
71267,Mexico
78239,Germany
8600,USA
91450,Canada
38804,USA
6095,USA
24258,USA
19673,Mexico
60440,USA
13137,USA
64808,Germany
50444,USA
89488,USA
70075,USA
65422,Canada
65133,USA
20738,Germany
28385,Canada
76328,USA
91431,USA
68284,USA
36808,USA
93227,Mexico
48802,USA
7090,Mexico
83663,USA
69448,USA
69441,USA
99696,USA
26516,Mexico
25145,USA
20661,Mexico
43571,USA
44442,USA
9969,Canada
48418,USA
2372,USA
65460,Mexico
14899,Austria
42284,USA
61217,USA
5761,Mexico
77616,USA
40458,Canada
51837,USA
27442,USA
91341,Canada
76106,Canada
2457,USA
54038,USA
91122,Canada
78748,USA
61403,USA
46423,Mexico
86649,USA
2688,Canada
72488,USA
44262,USA
48392,Canada
15075,USA
94008,USA
39559,Mexico
58443,Canada
44196,USA
94954,USA
75113,USA
26466,Canada
14898,USA
13491,USA
13707,USA
8698,Canada
58216,USA
60568,Canada
6588,Canada
62840,USA
82930,Germany
13813,Germany
83683,USA
31503,Canada
16631,Canada
63297,USA
60519,USA
42554,USA
90548,USA
29152,Canada
27624,USA
3541,USA
32885,Canada
38044,Austria
29031,Canada
97801,USA
45808,Mexico
73978,USA
75668,USA
51995,Germany
36273,Germany
28015,Canada
21544,USA
73915,USA
76694,USA
46889,Mexico
12093,Germany
46436,Mexico
81228,Germany
60131,USA
44117,USA
213,Canada
75055,Canada
9631,USA
59532,Germany
46718,Canada
57017,USA
42624,Mexico
40764,USA
90291,USA
50057,Canada
57068,USA
68689,Canada
54852,Germany
81362,USA
57072,USA
62184,Canada
89529,Mexico
25783,Canada
27455,USA
90462,Canada
28368,USA
41653,USA
66460,USA
92384,USA
88515,USA
85390,Germany
44924,Germany
65720,USA
2861,USA
59184,USA
73248,Canada
99821,USA
97052,Germany
13145,USA
35461,USA
57765,Canada
27958,USA
77397,Canada
87523,Mexico
56841,Mexico
31006,Mexico
93350,Germany
74959,USA
50991,USA
86738,USA
88488,USA
34302,USA
63544,Canada
87099,USA
27901,USA
15840,Germany
47950,Mexico
58699,Mexico
11760,USA
54880,USA
64774,USA
92068,USA
51451,USA
64497,USA
39642,USA
75807,Mexico
62004,Canada
91297,USA
53676,USA
56622,USA
69241,USA
59219,USA
40487,USA
12356,Germany
9670,Germany
45077,Canada
11486,USA
12796,Germany
95662,USA
2323,USA
90796,Canada
91803,USA
46874,Canada
94586,USA
71901,USA
57102,USA
99885,USA
20977,Canada
12989,USA
5096,Mexico
34080,Germany
39474,USA
70031,USA
4010,Mexico
9994,USA
39205,USA
31166,Mexico
69284,Germany
90217,Canada
28163,Germany
19428,USA
69490,USA
96006,Germany
44050,USA
82501,USA
50664,USA
59283,USA
45021,Canada
56456,Germany
39791,Germany
20232,Germany
31734,USA
13154,USA
2408,USA
68618,Canada
66450,USA
17094,USA
2485,USA
87601,Germany
21000,Canada
9754,Canada
81619,Canada
98681,Germany
74874,USA
9700,USA
44589,USA
78000,Canada
54172,USA
88700,USA
80663,USA
70537,Canada
18729,Canada
32800,USA
29860,USA
70186,USA
42298,Canada
1619,USA
78763,USA
38201,USA
63055,USA
39826,Germany
29823,Canada
15631,Canada
37777,Mexico
19389,Mexico
87190,Canada
8877,USA
14706,USA
90988,Austria
89823,USA
91043,USA
68870,Mexico
76689,USA
16682,USA
26081,USA
80451,Germany
69512,USA
99445,USA
89072,USA
93602,Germany
96075,Canada
22526,Germany
88731,Canada
97008,USA
4045,Canada
14749,USA
26220,USA
80561,Germany
11273,USA
28501,USA
22087,Canada
69836,USA
87727,Canada
33901,USA
23659,Austria
97194,USA
51695,USA
6027,Mexico
34505,Germany
92111,USA
72158,Canada
90305,Mexico
94805,Germany
6394,Canada
91516,Germany
84749,Austria
9976,Canada
18608,Canada
82083,Mexico
53938,Mexico
43598,Mexico
33249,Mexico
17875,USA
81115,USA
24699,Canada
26548,Canada
19865,Canada
39103,Canada
42059,USA
87043,Germany
23769,Canada
160,USA
97859,USA
30921,Canada
80802,Germany
79555,USA
38424,USA
50046,Canada
35994,USA
95791,USA
2528,Canada
13019,Austria
