GEO,GRADE,SEX,NUM,YEAR
Yukon,Grade 6,Males,183,2010
Yukon,Grade 6,Males,210,2011
Yukon,Grade 6,Males,177,2012
Yukon,Grade 6,Males,192,2013
Yukon,Grade 6,Females,249,1997
Yukon,Grade 6,Females,228,1998
Yukon,Grade 6,Females,219,1999
Yukon,Grade 6,Females,198,2000
Yukon,Grade 6,Females,210,2001
Yukon,Grade 6,Females,210,2002
Yukon,Grade 6,Females,207,2003
Yukon,Grade 6,Females,201,2004
Yukon,Grade 6,Females,207,2005
Yukon,Grade 6,Females,186,2006
Yukon,Grade 6,Females,168,2007
Yukon,Grade 6,Females,174,2008
Yukon,Grade 6,Females,174,2009
Yukon,Grade 6,Females,195,2010
Yukon,Grade 6,Females,180,2011
Yukon,Grade 6,Females,156,2012
Yukon,Grade 6,Females,189,2013
Yukon,Grade 7,Both sexes,501,1997
Yukon,Grade 7,Both sexes,468,1998
Yukon,Grade 7,Both sexes,450,1999
Yukon,Grade 7,Both sexes,483,2000
Yukon,Grade 7,Both sexes,420,2001
Yukon,Grade 7,Both sexes,486,2002
Yukon,Grade 7,Both sexes,468,2003
Yukon,Grade 7,Both sexes,417,2004
Yukon,Grade 7,Both sexes,411,2005
Yukon,Grade 7,Both sexes,423,2006
Yukon,Grade 7,Both sexes,363,2007
Yukon,Grade 7,Both sexes,381,2008
Yukon,Grade 7,Both sexes,375,2009
Yukon,Grade 7,Both sexes,360,2010
Yukon,Grade 7,Both sexes,375,2011
Yukon,Grade 7,Both sexes,384,2012
Yukon,Grade 7,Both sexes,342,2013
Yukon,Grade 7,Males,258,1997
Yukon,Grade 7,Males,222,1998
Yukon,Grade 7,Males,225,1999
Yukon,Grade 7,Males,267,2000
Yukon,Grade 7,Males,219,2001
Yukon,Grade 7,Males,264,2002
Yukon,Grade 7,Males,249,2003
Yukon,Grade 7,Males,210,2004
Yukon,Grade 7,Males,207,2005
Yukon,Grade 7,Males,210,2006
Yukon,Grade 7,Males,171,2007
Yukon,Grade 7,Males,213,2008
Yukon,Grade 7,Males,195,2009
Yukon,Grade 7,Males,180,2010
Yukon,Grade 7,Males,183,2011
Yukon,Grade 7,Males,201,2012
Yukon,Grade 7,Males,189,2013
Yukon,Grade 7,Females,246,1997
Yukon,Grade 7,Females,249,1998
Yukon,Grade 7,Females,228,1999
Yukon,Grade 7,Females,219,2000
Yukon,Grade 7,Females,198,2001
Yukon,Grade 7,Females,222,2002
Yukon,Grade 7,Females,219,2003
Yukon,Grade 7,Females,207,2004
Yukon,Grade 7,Females,204,2005
Yukon,Grade 7,Females,210,2006
Yukon,Grade 7,Females,192,2007
Yukon,Grade 7,Females,171,2008
Yukon,Grade 7,Females,183,2009
Yukon,Grade 7,Females,180,2010
Yukon,Grade 7,Females,192,2011
Yukon,Grade 7,Females,180,2012
Yukon,Grade 7,Females,156,2013
Yukon,Grade 8,Both sexes,486,1997
Yukon,Grade 8,Both sexes,462,1998
Yukon,Grade 8,Both sexes,474,1999
Yukon,Grade 8,Both sexes,453,2000
Yukon,Grade 8,Both sexes,474,2001
Yukon,Grade 8,Both sexes,423,2002
Yukon,Grade 8,Both sexes,489,2003
Yukon,Grade 8,Both sexes,483,2004
Yukon,Grade 8,Both sexes,426,2005
Yukon,Grade 8,Both sexes,417,2006
Yukon,Grade 8,Both sexes,444,2007
Yukon,Grade 8,Both sexes,366,2008
Yukon,Grade 8,Both sexes,399,2009
Yukon,Grade 8,Both sexes,396,2010
Yukon,Grade 8,Both sexes,369,2011
Yukon,Grade 8,Both sexes,387,2012
Yukon,Grade 8,Both sexes,369,2013
Yukon,Grade 8,Males,240,1997
Yukon,Grade 8,Males,234,1998
Yukon,Grade 8,Males,231,1999
Yukon,Grade 8,Males,228,2000
Yukon,Grade 8,Males,255,2001
Yukon,Grade 8,Males,219,2002
Yukon,Grade 8,Males,273,2003
Yukon,Grade 8,Males,255,2004
Yukon,Grade 8,Males,210,2005
Yukon,Grade 8,Males,207,2006
Yukon,Grade 8,Males,225,2007
Yukon,Grade 8,Males,183,2008
Yukon,Grade 8,Males,216,2009
Yukon,Grade 8,Males,213,2010
Yukon,Grade 8,Males,186,2011
Yukon,Grade 8,Males,192,2012
Yukon,Grade 8,Males,198,2013
Yukon,Grade 8,Females,243,1997
Yukon,Grade 8,Females,231,1998
Yukon,Grade 8,Females,246,1999
Yukon,Grade 8,Females,231,2000
Yukon,Grade 8,Females,219,2001
Yukon,Grade 8,Females,204,2002
Yukon,Grade 8,Females,216,2003
Yukon,Grade 8,Females,228,2004
Yukon,Grade 8,Females,216,2005
Yukon,Grade 8,Females,210,2006
Yukon,Grade 8,Females,216,2007
Yukon,Grade 8,Females,180,2008
Yukon,Grade 8,Females,186,2009
Yukon,Grade 8,Females,183,2010
Yukon,Grade 8,Females,183,2011
Yukon,Grade 8,Females,192,2012
Yukon,Grade 8,Females,174,2013
Yukon,Grade 9,Both sexes,510,1997
Yukon,Grade 9,Both sexes,474,1998
Yukon,Grade 9,Both sexes,480,1999
Yukon,Grade 9,Both sexes,474,2000
Yukon,Grade 9,Both sexes,438,2001
Yukon,Grade 9,Both sexes,480,2002
Yukon,Grade 9,Both sexes,414,2003
Yukon,Grade 9,Both sexes,492,2004
Yukon,Grade 9,Both sexes,483,2005
Yukon,Grade 9,Both sexes,438,2006
Yukon,Grade 9,Both sexes,423,2007
Yukon,Grade 9,Both sexes,432,2008
Yukon,Grade 9,Both sexes,372,2009
Yukon,Grade 9,Both sexes,387,2010
Yukon,Grade 9,Both sexes,405,2011
Yukon,Grade 9,Both sexes,372,2012
Yukon,Grade 9,Both sexes,372,2013
Yukon,Grade 9,Males,261,1997
Yukon,Grade 9,Males,231,1998
Yukon,Grade 9,Males,246,1999
Yukon,Grade 9,Males,228,2000
Yukon,Grade 9,Males,213,2001
Yukon,Grade 9,Males,258,2002
Yukon,Grade 9,Males,225,2003
Yukon,Grade 9,Males,270,2004
Yukon,Grade 9,Males,216,2005
Yukon,Grade 9,Males,225,2006
Yukon,Grade 9,Males,204,2007
Yukon,Grade 9,Males,216,2008
Yukon,Grade 9,Males,186,2009
Yukon,Grade 9,Males,210,2010
Yukon,Grade 9,Males,213,2011
Yukon,Grade 9,Males,180,2012
Yukon,Grade 9,Males,183,2013
Yukon,Grade 9,Females,249,1997
Yukon,Grade 9,Females,243,1998
Yukon,Grade 9,Females,234,1999
Yukon,Grade 9,Females,246,2000
Yukon,Grade 9,Females,222,2001
Yukon,Grade 9,Females,219,2002
Yukon,Grade 9,Females,189,2003
Yukon,Grade 9,Females,222,2004
Yukon,Grade 9,Females,270,2005
Yukon,Grade 9,Females,213,2006
Yukon,Grade 9,Females,216,2007
Yukon,Grade 9,Females,216,2008
Yukon,Grade 9,Females,183,2009
Yukon,Grade 9,Females,177,2010
Yukon,Grade 9,Females,192,2011
Yukon,Grade 9,Females,189,2012
Yukon,Grade 9,Females,189,2013
Yukon,Grade 10,Both sexes,453,1997
Yukon,Grade 10,Both sexes,480,1998
Yukon,Grade 10,Both sexes,474,1999
Yukon,Grade 10,Both sexes,459,2000
Yukon,Grade 10,Both sexes,471,2001
Yukon,Grade 10,Both sexes,435,2002
Yukon,Grade 10,Both sexes,483,2003
Yukon,Grade 10,Both sexes,423,2004
Yukon,Grade 10,Both sexes,507,2005
Yukon,Grade 10,Both sexes,492,2006
Yukon,Grade 10,Both sexes,498,2007
Yukon,Grade 10,Both sexes,429,2008
Yukon,Grade 10,Both sexes,456,2009
Yukon,Grade 10,Both sexes,405,2010
Yukon,Grade 10,Both sexes,387,2011
Yukon,Grade 10,Both sexes,414,2012
Yukon,Grade 10,Both sexes,405,2013
Yukon,Grade 10,Males,231,1997
Yukon,Grade 10,Males,240,1998
Yukon,Grade 10,Males,225,1999
Yukon,Grade 10,Males,240,2000
Yukon,Grade 10,Males,228,2001
Yukon,Grade 10,Males,213,2002
Yukon,Grade 10,Males,261,2003
Yukon,Grade 10,Males,225,2004
Yukon,Grade 10,Males,225,2005
Yukon,Grade 10,Males,273,2006
Yukon,Grade 10,Males,264,2007
Yukon,Grade 10,Males,219,2008
Yukon,Grade 10,Males,231,2009
Yukon,Grade 10,Males,198,2010
Yukon,Grade 10,Males,207,2011
Yukon,Grade 10,Males,210,2012
Yukon,Grade 10,Males,192,2013
Yukon,Grade 10,Females,222,1997
Yukon,Grade 10,Females,240,1998
Yukon,Grade 10,Females,249,1999
Yukon,Grade 10,Females,219,2000
Yukon,Grade 10,Females,240,2001
Yukon,Grade 10,Females,222,2002
Yukon,Grade 10,Females,219,2003
Yukon,Grade 10,Females,198,2004
Yukon,Grade 10,Females,282,2005
Yukon,Grade 10,Females,219,2006
Yukon,Grade 10,Females,234,2007
Yukon,Grade 10,Females,210,2008
Yukon,Grade 10,Females,225,2009
Yukon,Grade 10,Females,207,2010
Yukon,Grade 10,Females,180,2011
Yukon,Grade 10,Females,201,2012
Yukon,Grade 10,Females,213,2013
Yukon,Grade 11,Both sexes,498,1997
Yukon,Grade 11,Both sexes,438,1998
Yukon,Grade 11,Both sexes,492,1999
Yukon,Grade 11,Both sexes,450,2000
Yukon,Grade 11,Both sexes,438,2001
Yukon,Grade 11,Both sexes,492,2002
Yukon,Grade 11,Both sexes,426,2003
Yukon,Grade 11,Both sexes,480,2004
Yukon,Grade 11,Both sexes,432,2005
Yukon,Grade 11,Both sexes,498,2006
Yukon,Grade 11,Both sexes,474,2007
Yukon,Grade 11,Both sexes,438,2008
Yukon,Grade 11,Both sexes,396,2009
Yukon,Grade 11,Both sexes,465,2010
Yukon,Grade 11,Both sexes,357,2011
Yukon,Grade 11,Both sexes,381,2012
Yukon,Grade 11,Both sexes,384,2013
Yukon,Grade 11,Males,270,1997
Yukon,Grade 11,Males,234,1998
Yukon,Grade 11,Males,246,1999
Yukon,Grade 11,Males,222,2000
Yukon,Grade 11,Males,228,2001
Yukon,Grade 11,Males,249,2002
Yukon,Grade 11,Males,201,2003
Yukon,Grade 11,Males,264,2004
Yukon,Grade 11,Males,216,2005
Yukon,Grade 11,Males,273,2006
Yukon,Grade 11,Males,264,2007
Yukon,Grade 11,Males,222,2008
Yukon,Grade 11,Males,201,2009
Yukon,Grade 11,Males,228,2010
Yukon,Grade 11,Males,168,2011
Yukon,Grade 11,Males,207,2012
Yukon,Grade 11,Males,201,2013
Yukon,Grade 11,Females,228,1997
Yukon,Grade 11,Females,207,1998
Yukon,Grade 11,Females,243,1999
Yukon,Grade 11,Females,228,2000
Yukon,Grade 11,Females,213,2001
Yukon,Grade 11,Females,243,2002
Yukon,Grade 11,Females,225,2003
Yukon,Grade 11,Females,216,2004
Yukon,Grade 11,Females,216,2005
Yukon,Grade 11,Females,228,2006
Yukon,Grade 11,Females,210,2007
Yukon,Grade 11,Females,213,2008
Yukon,Grade 11,Females,195,2009
Yukon,Grade 11,Females,237,2010
Yukon,Grade 11,Females,189,2011
Yukon,Grade 11,Females,171,2012
Yukon,Grade 11,Females,183,2013
Yukon,Grade 12,Both sexes,417,1997
Yukon,Grade 12,Both sexes,480,1998
Yukon,Grade 12,Both sexes,447,1999
Yukon,Grade 12,Both sexes,459,2000
Yukon,Grade 12,Both sexes,447,2001
Yukon,Grade 12,Both sexes,456,2002
Yukon,Grade 12,Both sexes,468,2003
Yukon,Grade 12,Both sexes,462,2004
Yukon,Grade 12,Both sexes,474,2005
Yukon,Grade 12,Both sexes,435,2006
Yukon,Grade 12,Both sexes,480,2007
Yukon,Grade 12,Both sexes,411,2008
Yukon,Grade 12,Both sexes,471,2009
Yukon,Grade 12,Both sexes,381,2010
Yukon,Grade 12,Both sexes,423,2011
Yukon,Grade 12,Both sexes,399,2012
Yukon,Grade 12,Both sexes,420,2013
Yukon,Grade 12,Males,219,1997
Yukon,Grade 12,Males,267,1998
Yukon,Grade 12,Males,246,1999
Yukon,Grade 12,Males,234,2000
Yukon,Grade 12,Males,222,2001
Yukon,Grade 12,Males,243,2002
Yukon,Grade 12,Males,243,2003
Yukon,Grade 12,Males,234,2004
Yukon,Grade 12,Males,210,2005
Yukon,Grade 12,Males,222,2006
Yukon,Grade 12,Males,249,2007
Yukon,Grade 12,Males,231,2008
Yukon,Grade 12,Males,240,2009
Yukon,Grade 12,Males,174,2010
Yukon,Grade 12,Males,195,2011
Yukon,Grade 12,Males,174,2012
Yukon,Grade 12,Males,195,2013
Yukon,Grade 12,Females,198,1997
Yukon,Grade 12,Females,216,1998
Yukon,Grade 12,Females,198,1999
Yukon,Grade 12,Females,225,2000
Yukon,Grade 12,Females,225,2001
Yukon,Grade 12,Females,216,2002
Yukon,Grade 12,Females,222,2003
Yukon,Grade 12,Females,228,2004
Yukon,Grade 12,Females,264,2005
Yukon,Grade 12,Females,216,2006
Yukon,Grade 12,Females,231,2007
Yukon,Grade 12,Females,180,2008
Yukon,Grade 12,Females,228,2009
Yukon,Grade 12,Females,207,2010
Yukon,Grade 12,Females,225,2011
Yukon,Grade 12,Females,225,2012
Yukon,Grade 12,Females,225,2013
Yukon,Grade 13,Both sexes,42,1997
Yukon,Grade 13,Both sexes,30,1998
Yukon,Grade 13,Both sexes,15,1999
Yukon,Grade 13,Both sexes,18,2000
Yukon,Grade 13,Both sexes,12,2001
Yukon,Grade 13,Both sexes,15,2002
Yukon,Grade 13,Both sexes,27,2003
Yukon,Grade 13,Both sexes,15,2004
Yukon,Grade 13,Both sexes,15,2005
Yukon,Grade 13,Both sexes,6,2006
Yukon,Grade 13,Both sexes,9,2007
Yukon,Grade 13,Both sexes,24,2008
Yukon,Grade 13,Both sexes,24,2009
Yukon,Grade 13,Both sexes,24,2010
Yukon,Grade 13,Both sexes,12,2011
Yukon,Grade 13,Both sexes,0,2012
Yukon,Grade 13,Both sexes,0,2013
Yukon,Grade 13,Males,18,1997
Yukon,Grade 13,Males,12,1998
Yukon,Grade 13,Males,12,1999
Yukon,Grade 13,Males,9,2000
Yukon,Grade 13,Males,6,2001
Yukon,Grade 13,Males,12,2002
Yukon,Grade 13,Males,15,2003
Yukon,Grade 13,Males,6,2004
Yukon,Grade 13,Males,9,2005
Yukon,Grade 13,Males,3,2006
Yukon,Grade 13,Males,3,2007
Yukon,Grade 13,Males,15,2008
Yukon,Grade 13,Males,15,2009
Yukon,Grade 13,Males,12,2010
Yukon,Grade 13,Males,6,2011
Yukon,Grade 13,Males,0,2012
Yukon,Grade 13,Males,0,2013
Yukon,Grade 13,Females,21,1997
Yukon,Grade 13,Females,18,1998
Yukon,Grade 13,Females,6,1999
Yukon,Grade 13,Females,6,2000
Yukon,Grade 13,Females,6,2001
Yukon,Grade 13,Females,3,2002
Yukon,Grade 13,Females,12,2003
Yukon,Grade 13,Females,9,2004
Yukon,Grade 13,Females,9,2005
Yukon,Grade 13,Females,3,2006
Yukon,Grade 13,Females,6,2007
Yukon,Grade 13,Females,9,2008
Yukon,Grade 13,Females,6,2009
Yukon,Grade 13,Females,12,2010
Yukon,Grade 13,Females,6,2011
Yukon,Grade 13,Females,0,2012
Yukon,Grade 13,Females,0,2013
Yukon,Ungraded,Both sexes,0,1997
Yukon,Ungraded,Both sexes,45,1998
Yukon,Ungraded,Both sexes,0,1999
Yukon,Ungraded,Both sexes,0,2000
Yukon,Ungraded,Both sexes,0,2001
Yukon,Ungraded,Both sexes,0,2002
Yukon,Ungraded,Both sexes,0,2003
Yukon,Ungraded,Both sexes,0,2004
Yukon,Ungraded,Both sexes,0,2005
Yukon,Ungraded,Both sexes,0,2006
Yukon,Ungraded,Both sexes,0,2007
Yukon,Ungraded,Both sexes,0,2008
Yukon,Ungraded,Both sexes,0,2009
Yukon,Ungraded,Both sexes,57,2010
Yukon,Ungraded,Both sexes,48,2011
Yukon,Ungraded,Both sexes,54,2012
Yukon,Ungraded,Both sexes,69,2013
Yukon,Ungraded,Males,0,1997
Yukon,Ungraded,Males,45,1998
Yukon,Ungraded,Males,0,1999
Yukon,Ungraded,Males,0,2000
Yukon,Ungraded,Males,0,2001
Yukon,Ungraded,Males,0,2002
Yukon,Ungraded,Males,0,2003
Yukon,Ungraded,Males,0,2004
Yukon,Ungraded,Males,0,2005
Yukon,Ungraded,Males,0,2006
Yukon,Ungraded,Males,0,2007
Yukon,Ungraded,Males,0,2008
Yukon,Ungraded,Males,0,2009
Yukon,Ungraded,Males,33,2010
Yukon,Ungraded,Males,30,2011
Yukon,Ungraded,Males,33,2012
Yukon,Ungraded,Males,42,2013
Yukon,Ungraded,Females,0,1997
Yukon,Ungraded,Females,0,1998
Yukon,Ungraded,Females,0,1999
Yukon,Ungraded,Females,0,2000
Yukon,Ungraded,Females,0,2001
Yukon,Ungraded,Females,0,2002
Yukon,Ungraded,Females,0,2003
Yukon,Ungraded,Females,0,2004
Yukon,Ungraded,Females,0,2005
Yukon,Ungraded,Females,0,2006
Yukon,Ungraded,Females,0,2007
Yukon,Ungraded,Females,0,2008
Yukon,Ungraded,Females,0,2009
Yukon,Ungraded,Females,21,2010
Yukon,Ungraded,Females,18,2011
Yukon,Ungraded,Females,24,2012
Yukon,Ungraded,Females,27,2013
Northwest Territories,Total grades,Both sexes,17562,1997
Northwest Territories,Total grades,Both sexes,18066,1998
Northwest Territories,Total grades,Both sexes,9753,1999
Northwest Territories,Total grades,Both sexes,9672,2000
Northwest Territories,Total grades,Both sexes,9708,2001
Northwest Territories,Total grades,Both sexes,9747,2002
Northwest Territories,Total grades,Both sexes,9717,2003
Northwest Territories,Total grades,Both sexes,9606,2004
Northwest Territories,Total grades,Both sexes,9573,2005
Northwest Territories,Total grades,Both sexes,9333,2006
Northwest Territories,Total grades,Both sexes,9048,2007
Northwest Territories,Total grades,Both sexes,8763,2008
Northwest Territories,Total grades,Both sexes,8565,2009
Northwest Territories,Total grades,Both sexes,8577,2010
Northwest Territories,Total grades,Both sexes,8511,2011
Northwest Territories,Total grades,Both sexes,8331,2012
Northwest Territories,Total grades,Both sexes,8175,2013
Northwest Territories,Total grades,Males,8961,1997
Northwest Territories,Total grades,Males,9156,1998
Northwest Territories,Total grades,Males,4929,1999
Northwest Territories,Total grades,Males,4902,2000
Northwest Territories,Total grades,Males,4989,2001
Northwest Territories,Total grades,Males,5022,2002
Northwest Territories,Total grades,Males,5016,2003
Northwest Territories,Total grades,Males,4935,2004
Northwest Territories,Total grades,Males,4899,2005
Northwest Territories,Total grades,Males,4734,2006
Northwest Territories,Total grades,Males,4572,2007
Northwest Territories,Total grades,Males,4392,2008
Northwest Territories,Total grades,Males,4275,2009
Northwest Territories,Total grades,Males,4284,2010
Northwest Territories,Total grades,Males,4248,2011
Northwest Territories,Total grades,Males,4143,2012
Northwest Territories,Total grades,Males,4059,2013
Northwest Territories,Total grades,Females,8601,1997
Northwest Territories,Total grades,Females,8910,1998
Northwest Territories,Total grades,Females,4827,1999
Northwest Territories,Total grades,Females,4773,2000
Northwest Territories,Total grades,Females,4716,2001
Northwest Territories,Total grades,Females,4725,2002
Northwest Territories,Total grades,Females,4701,2003
Northwest Territories,Total grades,Females,4674,2004
Northwest Territories,Total grades,Females,4674,2005
Northwest Territories,Total grades,Females,4599,2006
Northwest Territories,Total grades,Females,4476,2007
Northwest Territories,Total grades,Females,4371,2008
Northwest Territories,Total grades,Females,4287,2009
Northwest Territories,Total grades,Females,4293,2010
Northwest Territories,Total grades,Females,4266,2011
Northwest Territories,Total grades,Females,4185,2012
Northwest Territories,Total grades,Females,4116,2013
Northwest Territories,Kindergarten,Both sexes,1440,1997
Northwest Territories,Kindergarten,Both sexes,1269,1998
Northwest Territories,Kindergarten,Both sexes,684,1999
Northwest Territories,Kindergarten,Both sexes,711,2000
Northwest Territories,Kindergarten,Both sexes,351,2001
Northwest Territories,Kindergarten,Both sexes,657,2002
Northwest Territories,Kindergarten,Both sexes,609,2003
Northwest Territories,Kindergarten,Both sexes,606,2004
Northwest Territories,Kindergarten,Both sexes,645,2005
Northwest Territories,Kindergarten,Both sexes,597,2006
Northwest Territories,Kindergarten,Both sexes,579,2007
Northwest Territories,Kindergarten,Both sexes,603,2008
Northwest Territories,Kindergarten,Both sexes,588,2009
Northwest Territories,Kindergarten,Both sexes,630,2010
Northwest Territories,Kindergarten,Both sexes,660,2011
Northwest Territories,Kindergarten,Both sexes,648,2012
Northwest Territories,Kindergarten,Both sexes,639,2013
Northwest Territories,Kindergarten,Males,729,1997
Northwest Territories,Kindergarten,Males,633,1998
Northwest Territories,Kindergarten,Males,381,1999
Northwest Territories,Kindergarten,Males,372,2000
Northwest Territories,Kindergarten,Males,171,2001
Northwest Territories,Kindergarten,Males,330,2002
Northwest Territories,Kindergarten,Males,312,2003
Northwest Territories,Kindergarten,Males,300,2004
Northwest Territories,Kindergarten,Males,354,2005
Northwest Territories,Kindergarten,Males,291,2006
Northwest Territories,Kindergarten,Males,261,2007
Northwest Territories,Kindergarten,Males,291,2008
Northwest Territories,Kindergarten,Males,312,2009
Northwest Territories,Kindergarten,Males,336,2010
Northwest Territories,Kindergarten,Males,348,2011
Northwest Territories,Kindergarten,Males,333,2012
Northwest Territories,Kindergarten,Males,324,2013
Northwest Territories,Kindergarten,Females,708,1997
Northwest Territories,Kindergarten,Females,636,1998
Northwest Territories,Kindergarten,Females,303,1999
Northwest Territories,Kindergarten,Females,339,2000
Northwest Territories,Kindergarten,Females,177,2001
Northwest Territories,Kindergarten,Females,324,2002
Northwest Territories,Kindergarten,Females,297,2003
Northwest Territories,Kindergarten,Females,306,2004
Northwest Territories,Kindergarten,Females,291,2005
Northwest Territories,Kindergarten,Females,306,2006
Northwest Territories,Kindergarten,Females,321,2007
Northwest Territories,Kindergarten,Females,309,2008
Northwest Territories,Kindergarten,Females,276,2009
Northwest Territories,Kindergarten,Females,297,2010
Northwest Territories,Kindergarten,Females,315,2011
Northwest Territories,Kindergarten,Females,312,2012
Northwest Territories,Kindergarten,Females,318,2013
Northwest Territories,Grade 1,Both sexes,1503,1997
Northwest Territories,Grade 1,Both sexes,1542,1998
Northwest Territories,Grade 1,Both sexes,738,1999
Northwest Territories,Grade 1,Both sexes,738,2000
Northwest Territories,Grade 1,Both sexes,852,2001
Northwest Territories,Grade 1,Both sexes,717,2002
Northwest Territories,Grade 1,Both sexes,708,2003
Northwest Territories,Grade 1,Both sexes,639,2004
Northwest Territories,Grade 1,Both sexes,618,2005
Northwest Territories,Grade 1,Both sexes,639,2006
Northwest Territories,Grade 1,Both sexes,591,2007
Northwest Territories,Grade 1,Both sexes,564,2008
Northwest Territories,Grade 1,Both sexes,594,2009
Northwest Territories,Grade 1,Both sexes,597,2010
Northwest Territories,Grade 1,Both sexes,609,2011
Northwest Territories,Grade 1,Both sexes,630,2012
Northwest Territories,Grade 1,Both sexes,633,2013
Northwest Territories,Grade 1,Males,780,1997
Northwest Territories,Grade 1,Males,798,1998
Northwest Territories,Grade 1,Males,369,1999
Northwest Territories,Grade 1,Males,402,2000
Northwest Territories,Grade 1,Males,441,2001
Northwest Territories,Grade 1,Males,372,2002
Northwest Territories,Grade 1,Males,369,2003
Northwest Territories,Grade 1,Males,330,2004
Northwest Territories,Grade 1,Males,300,2005
Northwest Territories,Grade 1,Males,339,2006
Northwest Territories,Grade 1,Males,282,2007
Northwest Territories,Grade 1,Males,258,2008
Northwest Territories,Grade 1,Males,285,2009
Northwest Territories,Grade 1,Males,315,2010
Northwest Territories,Grade 1,Males,321,2011
Northwest Territories,Grade 1,Males,327,2012
Northwest Territories,Grade 1,Males,321,2013
Northwest Territories,Grade 1,Females,723,1997
Northwest Territories,Grade 1,Females,747,1998
Northwest Territories,Grade 1,Females,369,1999
Northwest Territories,Grade 1,Females,336,2000
Northwest Territories,Grade 1,Females,411,2001
Northwest Territories,Grade 1,Females,345,2002
Northwest Territories,Grade 1,Females,339,2003
Northwest Territories,Grade 1,Females,309,2004
Northwest Territories,Grade 1,Females,321,2005
Northwest Territories,Grade 1,Females,297,2006
Northwest Territories,Grade 1,Females,306,2007
Northwest Territories,Grade 1,Females,306,2008
Northwest Territories,Grade 1,Females,309,2009
Northwest Territories,Grade 1,Females,279,2010
Northwest Territories,Grade 1,Females,285,2011
Northwest Territories,Grade 1,Females,303,2012
Northwest Territories,Grade 1,Females,315,2013
Northwest Territories,Grade 2,Both sexes,1410,1997
Northwest Territories,Grade 2,Both sexes,1476,1998
Northwest Territories,Grade 2,Both sexes,777,1999
Northwest Territories,Grade 2,Both sexes,720,2000
Northwest Territories,Grade 2,Both sexes,843,2001
Northwest Territories,Grade 2,Both sexes,792,2002
Northwest Territories,Grade 2,Both sexes,735,2003
Northwest Territories,Grade 2,Both sexes,672,2004
Northwest Territories,Grade 2,Both sexes,609,2005
Northwest Territories,Grade 2,Both sexes,618,2006
Northwest Territories,Grade 2,Both sexes,606,2007
Northwest Territories,Grade 2,Both sexes,573,2008
Northwest Territories,Grade 2,Both sexes,549,2009
Northwest Territories,Grade 2,Both sexes,576,2010
Northwest Territories,Grade 2,Both sexes,609,2011
Northwest Territories,Grade 2,Both sexes,594,2012
Northwest Territories,Grade 2,Both sexes,618,2013
Northwest Territories,Grade 2,Males,717,1997
Northwest Territories,Grade 2,Males,753,1998
Northwest Territories,Grade 2,Males,387,1999
Northwest Territories,Grade 2,Males,357,2000
Northwest Territories,Grade 2,Males,459,2001
Northwest Territories,Grade 2,Males,423,2002
Northwest Territories,Grade 2,Males,381,2003
Northwest Territories,Grade 2,Males,342,2004
Northwest Territories,Grade 2,Males,306,2005
Northwest Territories,Grade 2,Males,291,2006
Northwest Territories,Grade 2,Males,327,2007
Northwest Territories,Grade 2,Males,270,2008
Northwest Territories,Grade 2,Males,249,2009
Northwest Territories,Grade 2,Males,276,2010
Northwest Territories,Grade 2,Males,318,2011
Northwest Territories,Grade 2,Males,312,2012
Northwest Territories,Grade 2,Males,330,2013
Northwest Territories,Grade 2,Females,696,1997
Northwest Territories,Grade 2,Females,723,1998
Northwest Territories,Grade 2,Females,387,1999
Northwest Territories,Grade 2,Females,363,2000
Northwest Territories,Grade 2,Females,384,2001
Northwest Territories,Grade 2,Females,369,2002
Northwest Territories,Grade 2,Females,354,2003
Northwest Territories,Grade 2,Females,330,2004
Northwest Territories,Grade 2,Females,303,2005
Northwest Territories,Grade 2,Females,324,2006
Northwest Territories,Grade 2,Females,279,2007
Northwest Territories,Grade 2,Females,303,2008
Northwest Territories,Grade 2,Females,303,2009
Northwest Territories,Grade 2,Females,300,2010
Northwest Territories,Grade 2,Females,291,2011
Northwest Territories,Grade 2,Females,282,2012
Northwest Territories,Grade 2,Females,282,2013
Northwest Territories,Grade 3,Both sexes,1332,1997
Northwest Territories,Grade 3,Both sexes,1359,1998
Northwest Territories,Grade 3,Both sexes,738,1999
Northwest Territories,Grade 3,Both sexes,714,2000
Northwest Territories,Grade 3,Both sexes,843,2001
Northwest Territories,Grade 3,Both sexes,783,2002
Northwest Territories,Grade 3,Both sexes,771,2003
Northwest Territories,Grade 3,Both sexes,720,2004
Northwest Territories,Grade 3,Both sexes,666,2005
Northwest Territories,Grade 3,Both sexes,600,2006
Northwest Territories,Grade 3,Both sexes,618,2007
Northwest Territories,Grade 3,Both sexes,594,2008
Northwest Territories,Grade 3,Both sexes,552,2009
Northwest Territories,Grade 3,Both sexes,552,2010
Northwest Territories,Grade 3,Both sexes,570,2011
Northwest Territories,Grade 3,Both sexes,594,2012
Northwest Territories,Grade 3,Both sexes,582,2013
Northwest Territories,Grade 3,Males,690,1997
Northwest Territories,Grade 3,Males,675,1998
Northwest Territories,Grade 3,Males,369,1999
Northwest Territories,Grade 3,Males,357,2000
Northwest Territories,Grade 3,Males,420,2001
Northwest Territories,Grade 3,Males,426,2002
Northwest Territories,Grade 3,Males,402,2003
Northwest Territories,Grade 3,Males,366,2004
Northwest Territories,Grade 3,Males,336,2005
Northwest Territories,Grade 3,Males,306,2006
Northwest Territories,Grade 3,Males,294,2007
